scenario_id,wind_scenario,pv_scenario,hour,time,base_load_mw,wind_power_mw,pv_power_mw,renewable_power_mw,production_ton,power_ratio,on_status,grid_mode_purchase,alk_power_mw,pem_power_mw,ammonia_power_mw,hydrogen_ammonia_load_mw,total_load_mw,grid_purchase_mw,grid_export_mw,renewable_self_used_mw,hourly_ammonia_output_ton,tou_price_yuan_per_kwh,grid_purchase_cost_yuan,wind_generation_cost_yuan,pv_generation_cost_yuan,alk_om_cost_yuan,pem_om_cost_yuan,ammonia_om_cost_yuan,grid_export_revenue_yuan,hourly_net_cost_yuan
W2_PV4,风电场景2,光伏场景4,20,20:00-21:00,1.8599999999999999,2.3280000000000003,0.0,2.3280000000000003,72.0,1.0,1,1,20.0,20.0,1.5,41.5,43.36,41.032,0.0,2.3280000000000003,3.0,0.8024,32924.0768,349.20000000000005,0.0,2000.0,3000.0,3.0,0.0,38276.2768
W2_PV4,风电场景2,光伏场景4,21,21:00-22:00,1.6301999999999999,1.492,0.0,1.492,72.0,1.0,1,1,20.0,20.0,1.5,41.5,43.1302,41.6382,0.0,1.492,3.0,0.6074,25291.04268,223.79999999999998,0.0,2000.0,3000.0,3.0,0.0,30517.842679999998
W2_PV4,风电场景2,光伏场景4,22,22:00-23:00,1.56,2.124,0.0,2.124,72.0,1.0,1,1,20.0,20.0,1.5,41.5,43.06,40.936,0.0,2.124,3.0,0.6074,24864.526400000002,318.59999999999997,0.0,2000.0,3000.0,3.0,0.0,30186.1264
W2_PV4,风电场景2,光伏场景4,23,23:00-24:00,1.4802,3.6959999999999997,0.0,3.6959999999999997,72.0,1.0,1,1,20.0,20.0,1.5,41.5,42.980199999999996,39.2842,0.0,3.6959999999999997,3.0,0.3424,13450.910079999998,554.3999999999999,0.0,2000.0,3000.0,3.0,0.0,19008.310079999996
W2_PV4,风电场景2,光伏场景4,0,0:00-1:00,1.3698000000000001,5.312,0.0,5.312,63.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.86979999999999,37.55779999999999,0.0,5.312,2.9999999999999996,0.3424,12859.790719999997,796.8,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,18659.590719999997
W2_PV4,风电场景2,光伏场景4,1,1:00-2:00,1.0997999999999999,8.5,0.0,8.5,63.0,1.0,1,1,20.0,20.0,1.5,41.5,42.5998,34.0998,0.0,8.5,3.0,0.3424,11675.77152,1275.0,0.0,2000.0,3000.0,3.0,0.0,17953.771520000002
W2_PV4,风电场景2,光伏场景4,2,2:00-3:00,0.7998000000000001,9.379999999999999,0.0,9.379999999999999,63.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.29979999999999,32.919799999999995,0.0,9.379999999999999,2.9999999999999996,0.3424,11271.739519999997,1406.9999999999998,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17681.739519999996
W2_PV4,风电场景2,光伏场景4,3,3:00-4:00,0.99,10.304,0.0,10.304,63.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.489999999999995,32.18599999999999,0.0,10.304,2.999999999999999,0.3424,11020.486399999996,1545.6,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17569.086399999997
W2_PV4,风电场景2,光伏场景4,4,4:00-5:00,1.1802000000000001,9.9,0.0,9.9,63.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.68019999999999,32.780199999999994,0.0,9.9,2.999999999999999,0.3424,11223.94048,1485.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17711.940479999997
W2_PV4,风电场景2,光伏场景4,5,5:00-6:00,1.6301999999999999,9.62,0.0,9.62,63.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,43.130199999999995,33.5102,0.0,9.62,2.9999999999999996,0.3424,11473.892479999999,1443.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17919.89248
W2_PV4,风电场景2,光伏场景4,6,6:00-7:00,2.5002,9.14,0.0,9.14,63.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.00019999999999,34.86019999999999,0.0,9.14,2.999999999999999,0.3424,11936.132479999997,1371.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,18310.132479999997
W2_PV4,风电场景2,光伏场景4,7,7:00-8:00,3.3701999999999996,7.640000000000001,0.0,7.640000000000001,63.0,1.0,1,1,20.0,20.0,1.5,41.5,44.8702,37.230200000000046,0.0,7.640000000000001,3.0,0.6074,22613.62348000003,1146.0,0.0,2000.0,3000.0,3.0,0.0,28762.62348000003
W2_PV4,风电场景2,光伏场景4,8,8:00-9:00,4.0098,4.748,0.0,4.748,63.0,1.0,1,1,20.0,20.0,1.5,41.5,45.5098,40.7618,0.0,4.748,3.0,0.6074,24758.717320000003,712.1999999999999,0.0,2000.0,3000.0,3.0,0.0,30473.917320000004
W2_PV4,风电场景2,光伏场景4,9,9:00-10:00,4.199999999999999,4.859999999999999,0.0,4.859999999999999,63.0,1.0,1,1,20.0,20.0,1.5,41.5,45.7,40.84,0.0,4.859999999999999,3.0,0.6074,24806.216,728.9999999999999,0.0,2000.0,3000.0,3.0,0.0,30538.216
W2_PV4,风电场景2,光伏场景4,10,10:00-11:00,4.1202,5.335999999999999,0.0,5.335999999999999,63.0,0.1,1,1,2.0,2.0,0.15000000000000002,4.15,8.270199999999999,2.9342000000000006,0.0,5.335999999999999,0.30000000000000004,0.8024,2354.4020800000008,800.3999999999999,0.0,200.0,300.0,0.30000000000000004,0.0,3655.1020800000006
W2_PV4,风电场景2,光伏场景4,11,11:00-12:00,3.9000000000000004,4.292,1.28,5.572,63.0,0.5172963855421661,1,1,10.345927710843322,10.345927710843322,0.775944578313249,21.467799999999894,25.367799999999896,19.79579999999989,0.0,5.572,1.551889156626498,0.8024,15884.149919999913,643.8,153.6,1034.5927710843323,1551.889156626498,1.551889156626498,0.0,19269.583736867367
W2_PV4,风电场景2,光伏场景4,12,12:00-13:00,3.2598000000000003,4.168,5.12,9.288,63.0,0.1452578313253012,1,0,2.9051566265060242,2.9051566265060242,0.2178867469879518,6.0282,9.288,0.0,0.0,9.288,0.4357734939759036,0.8024,0.0,625.1999999999999,614.4,290.51566265060245,435.7734939759036,0.4357734939759036,0.0,1966.324930120482
W2_PV4,风电场景2,光伏场景4,13,13:00-14:00,2.6898,6.787999999999999,7.68,14.468,63.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,44.18979999999999,29.721799999999995,0.0,14.468,2.9999999999999996,0.8024,23848.772319999996,1018.1999999999998,921.5999999999999,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,30791.572319999996
W2_PV4,风电场景2,光伏场景4,14,14:00-15:00,3.63,8.364,5.12,13.484000000000002,63.0,0.23744578313253015,1,0,4.748915662650603,4.748915662650603,0.3561686746987952,9.854000000000001,13.484000000000002,0.0,0.0,13.484000000000002,0.7123373493975904,0.8024,0.0,1254.6,614.4,474.8915662650603,712.3373493975904,0.7123373493975904,0.0,3056.9412530120485
W2_PV4,风电场景2,光伏场景4,15,15:00-16:00,3.8202000000000003,8.404,1.28,9.684,63.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,45.32019999999999,35.636199999999995,0.0,9.684,2.9999999999999996,0.6074,21645.42788,1260.6,153.6,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,28062.627879999996
W2_PV4,风电场景2,光伏场景4,16,16:00-17:00,3.75,5.896,0.0,5.896,63.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,45.24999999999999,39.35399999999999,0.0,5.896,2.999999999999999,0.6074,23903.619599999998,884.4,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,29791.0196
W2_PV4,风电场景2,光伏场景4,17,17:00-18:00,3.1398,6.6080000000000005,0.0,6.6080000000000005,63.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.639799999999994,38.03179999999999,0.0,6.6080000000000005,2.999999999999999,0.6074,23100.515319999995,991.2,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,29094.715319999996
W2_PV4,风电场景2,光伏场景4,18,18:00-19:00,2.61,6.252,0.0,6.252,63.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,44.10999999999999,37.858,0.0,6.252,2.9999999999999996,0.8024,30377.2592,937.8,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,36318.059199999996
W2_PV4,风电场景2,光伏场景4,19,19:00-20:00,2.1198,4.312,0.0,4.312,63.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,43.61979999999999,39.30779999999999,0.0,4.312,2.9999999999999996,0.8024,31540.578719999998,646.8,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,37190.37871999999
W2_PV4,风电场景2,光伏场景4,20,20:00-21:00,1.8599999999999999,2.3280000000000003,0.0,2.3280000000000003,63.0,1.0,1,1,20.0,20.0,1.5,41.5,43.36,41.032000000000004,0.0,2.3280000000000003,3.0,0.8024,32924.0768,349.20000000000005,0.0,2000.0,3000.0,3.0,0.0,38276.2768
W2_PV4,风电场景2,光伏场景4,21,21:00-22:00,1.6301999999999999,1.492,0.0,1.492,63.0,1.0,1,1,20.0,20.0,1.5,41.5,43.1302,41.6382,0.0,1.492,3.0,0.6074,25291.04268,223.79999999999998,0.0,2000.0,3000.0,3.0,0.0,30517.842679999998
W2_PV4,风电场景2,光伏场景4,22,22:00-23:00,1.56,2.124,0.0,2.124,63.0,1.0,1,1,20.0,20.0,1.5,41.5,43.06,40.936,0.0,2.124,3.0,0.6074,24864.526400000002,318.59999999999997,0.0,2000.0,3000.0,3.0,0.0,30186.1264
W2_PV4,风电场景2,光伏场景4,23,23:00-24:00,1.4802,3.6959999999999997,0.0,3.6959999999999997,63.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.980199999999996,39.28419999999999,0.0,3.6959999999999997,2.999999999999999,0.3424,13450.910079999996,554.3999999999999,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,19008.310079999996
W2_PV4,风电场景2,光伏场景4,0,0:00-1:00,1.3698000000000001,5.312,0.0,5.312,54.0,0.999999999999999,1,1,19.99999999999998,19.99999999999998,1.4999999999999984,41.49999999999996,42.869799999999955,37.55779999999996,0.0,5.312,2.999999999999997,0.3424,12859.790719999985,796.8,0.0,1999.999999999998,2999.999999999997,2.999999999999997,0.0,18659.59071999998
W2_PV4,风电场景2,光伏场景4,1,1:00-2:00,1.0997999999999999,8.5,0.0,8.5,54.0,1.0,1,1,20.0,20.0,1.5,41.5,42.5998,34.0998,0.0,8.5,3.0,0.3424,11675.77152,1275.0,0.0,2000.0,3000.0,3.0,0.0,17953.771520000002
W2_PV4,风电场景2,光伏场景4,2,2:00-3:00,0.7998000000000001,9.379999999999999,0.0,9.379999999999999,54.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.29979999999999,32.919799999999995,0.0,9.379999999999999,2.9999999999999996,0.3424,11271.739519999997,1406.9999999999998,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17681.739519999996
W2_PV4,风电场景2,光伏场景4,3,3:00-4:00,0.99,10.304,0.0,10.304,54.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.489999999999995,32.18599999999999,0.0,10.304,2.999999999999999,0.3424,11020.486399999996,1545.6,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17569.086399999997
W2_PV4,风电场景2,光伏场景4,4,4:00-5:00,1.1802000000000001,9.9,0.0,9.9,54.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.68019999999999,32.780199999999994,0.0,9.9,2.999999999999999,0.3424,11223.94048,1485.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17711.940479999997
W2_PV4,风电场景2,光伏场景4,5,5:00-6:00,1.6301999999999999,9.62,0.0,9.62,54.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,43.130199999999995,33.5102,0.0,9.62,2.9999999999999996,0.3424,11473.892479999999,1443.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17919.89248
W2_PV4,风电场景2,光伏场景4,6,6:00-7:00,2.5002,9.14,0.0,9.14,54.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.00019999999999,34.86019999999999,0.0,9.14,2.999999999999999,0.3424,11936.132479999997,1371.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,18310.132479999997
W2_PV4,风电场景2,光伏场景4,7,7:00-8:00,3.3701999999999996,7.640000000000001,0.0,7.640000000000001,54.0,1.0,1,1,20.0,20.0,1.5,41.5,44.8702,37.2302,0.0,7.640000000000001,3.0,0.6074,22613.623480000006,1146.0,0.0,2000.0,3000.0,3.0,0.0,28762.623480000006
W2_PV4,风电场景2,光伏场景4,8,8:00-9:00,4.0098,4.748,0.0,4.748,54.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,45.50979999999999,40.761799999999994,0.0,4.748,2.9999999999999996,0.6074,24758.71732,712.1999999999999,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,30473.91732
W2_PV4,风电场景2,光伏场景4,9,9:00-10:00,4.199999999999999,4.859999999999999,0.0,4.859999999999999,54.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,45.69999999999999,40.839999999999996,0.0,4.859999999999999,2.9999999999999996,0.6074,24806.215999999997,728.9999999999999,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,30538.215999999997
W2_PV4,风电场景2,光伏场景4,10,10:00-11:00,4.1202,5.335999999999999,0.0,5.335999999999999,54.0,0.1,1,1,2.0,2.0,0.15000000000000002,4.15,8.270199999999999,2.9342000000000006,0.0,5.335999999999999,0.30000000000000004,0.8024,2354.4020800000008,800.3999999999999,0.0,200.0,300.0,0.30000000000000004,0.0,3655.1020800000006
W2_PV4,风电场景2,光伏场景4,11,11:00-12:00,3.9000000000000004,4.292,1.28,5.572,54.0,0.09999999999999999,1,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,8.05,2.478,0.0,5.572,0.3,0.8024,1988.3472,643.8,153.6,200.0,299.99999999999994,0.3,0.0,3286.0472
W2_PV4,风电场景2,光伏场景4,12,12:00-13:00,3.2598000000000003,4.168,5.12,9.288,54.0,0.1452578313253012,1,1,2.9051566265060242,2.9051566265060242,0.2178867469879518,6.0282,9.288,0.0,0.0,9.288,0.4357734939759036,0.8024,0.0,625.1999999999999,614.4,290.51566265060245,435.7734939759036,0.4357734939759036,0.0,1966.324930120482
W2_PV4,风电场景2,光伏场景4,13,13:00-14:00,2.6898,6.787999999999999,7.68,14.468,54.0,0.28381204819277106,1,0,5.676240963855421,5.676240963855421,0.4257180722891566,11.778199999999998,14.467999999999998,0.0,0.0,14.468,0.8514361445783132,0.8024,0.0,1018.1999999999998,921.5999999999999,567.6240963855421,851.4361445783131,0.8514361445783132,0.0,3359.7116771084334
W2_PV4,风电场景2,光伏场景4,14,14:00-15:00,3.63,8.364,5.12,13.484000000000002,54.0,0.23744578313253017,1,0,4.748915662650603,4.748915662650603,0.35616867469879526,9.854000000000001,13.484000000000002,0.0,0.0,13.484000000000002,0.7123373493975905,0.8024,0.0,1254.6,614.4,474.8915662650603,712.3373493975904,0.7123373493975905,0.0,3056.9412530120485
W2_PV4,风电场景2,光伏场景4,15,15:00-16:00,3.8202000000000003,8.404,1.28,9.684,54.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,45.32019999999999,35.636199999999995,0.0,9.684,2.9999999999999996,0.6074,21645.42788,1260.6,153.6,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,28062.627879999996
W2_PV4,风电场景2,光伏场景4,16,16:00-17:00,3.75,5.896,0.0,5.896,54.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,45.24999999999999,39.35399999999999,0.0,5.896,2.999999999999999,0.6074,23903.619599999998,884.4,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,29791.0196
W2_PV4,风电场景2,光伏场景4,17,17:00-18:00,3.1398,6.6080000000000005,0.0,6.6080000000000005,54.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.639799999999994,38.03179999999999,0.0,6.6080000000000005,2.999999999999999,0.6074,23100.515319999995,991.2,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,29094.715319999996
W2_PV4,风电场景2,光伏场景4,18,18:00-19:00,2.61,6.252,0.0,6.252,54.0,0.09999999999999999,1,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,6.76,0.5079999999999999,0.0,6.252,0.3,0.8024,407.6191999999999,937.8,0.0,200.0,299.99999999999994,0.3,0.0,1845.7191999999998
W2_PV4,风电场景2,光伏场景4,19,19:00-20:00,2.1198,4.312,0.0,4.312,54.0,0.09999999999999999,1,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,6.2698,1.9577999999999998,0.0,4.312,0.3,0.8024,1570.9387199999999,646.8,0.0,200.0,299.99999999999994,0.3,0.0,2718.03872
W2_PV4,风电场景2,光伏场景4,20,20:00-21:00,1.8599999999999999,2.3280000000000003,0.0,2.3280000000000003,54.0,0.9334843373493976,1,1,18.669686746987953,18.669686746987953,1.4002265060240964,38.7396,40.5996,38.2716,0.0,2.3280000000000003,2.8004530120481927,0.8024,30709.13184,349.20000000000005,0.0,1866.9686746987954,2800.453012048193,2.8004530120481927,0.0,35728.55397975903
W2_PV4,风电场景2,光伏场景4,21,21:00-22:00,1.6301999999999999,1.492,0.0,1.492,54.0,1.0,1,1,20.0,20.0,1.5,41.5,43.1302,41.6382,0.0,1.492,3.0,0.6074,25291.04268,223.79999999999998,0.0,2000.0,3000.0,3.0,0.0,30517.842679999998
W2_PV4,风电场景2,光伏场景4,22,22:00-23:00,1.56,2.124,0.0,2.124,54.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,43.059999999999995,40.93599999999999,0.0,2.124,2.999999999999999,0.6074,24864.5264,318.59999999999997,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,30186.126399999997
W2_PV4,风电场景2,光伏场景4,23,23:00-24:00,1.4802,3.6959999999999997,0.0,3.6959999999999997,54.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.980199999999996,39.28419999999999,0.0,3.6959999999999997,2.999999999999999,0.3424,13450.910079999996,554.3999999999999,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,19008.310079999996
W2_PV4,风电场景2,光伏场景4,0,0:00-1:00,1.3698000000000001,5.312,0.0,5.312,45.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.86979999999999,37.55779999999999,0.0,5.312,2.9999999999999996,0.3424,12859.790719999997,796.8,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,18659.590719999997
W2_PV4,风电场景2,光伏场景4,1,1:00-2:00,1.0997999999999999,8.5,0.0,8.5,45.0,1.0,1,1,20.0,20.0,1.5,41.5,42.5998,34.0998,0.0,8.5,3.0,0.3424,11675.77152,1275.0,0.0,2000.0,3000.0,3.0,0.0,17953.771520000002
W2_PV4,风电场景2,光伏场景4,2,2:00-3:00,0.7998000000000001,9.379999999999999,0.0,9.379999999999999,45.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.29979999999999,32.919799999999995,0.0,9.379999999999999,2.9999999999999996,0.3424,11271.739519999997,1406.9999999999998,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17681.739519999996
W2_PV4,风电场景2,光伏场景4,3,3:00-4:00,0.99,10.304,0.0,10.304,45.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.489999999999995,32.18599999999999,0.0,10.304,2.999999999999999,0.3424,11020.486399999996,1545.6,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17569.086399999997
W2_PV4,风电场景2,光伏场景4,4,4:00-5:00,1.1802000000000001,9.9,0.0,9.9,45.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.68019999999999,32.780199999999994,0.0,9.9,2.999999999999999,0.3424,11223.94048,1485.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17711.940479999997
W2_PV4,风电场景2,光伏场景4,5,5:00-6:00,1.6301999999999999,9.62,0.0,9.62,45.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,43.130199999999995,33.5102,0.0,9.62,2.9999999999999996,0.3424,11473.892479999999,1443.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17919.89248
W2_PV4,风电场景2,光伏场景4,6,6:00-7:00,2.5002,9.14,0.0,9.14,45.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.00019999999999,34.86019999999999,0.0,9.14,2.999999999999999,0.3424,11936.132479999997,1371.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,18310.132479999997
W2_PV4,风电场景2,光伏场景4,7,7:00-8:00,3.3701999999999996,7.640000000000001,0.0,7.640000000000001,45.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,44.87019999999999,37.230199999999996,0.0,7.640000000000001,2.9999999999999996,0.6074,22613.62348,1146.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,28762.62348
W2_PV4,风电场景2,光伏场景4,8,8:00-9:00,4.0098,4.748,0.0,4.748,45.0,0.09999999999999999,1,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,8.1598,3.4118,0.0,4.748,0.3,0.6074,2072.32732,712.1999999999999,0.0,200.0,299.99999999999994,0.3,0.0,3284.82732
W2_PV4,风电场景2,光伏场景4,9,9:00-10:00,4.199999999999999,4.859999999999999,0.0,4.859999999999999,45.0,0.9334843373493733,1,1,18.669686746987466,18.669686746987466,1.40022650602406,38.739599999998994,42.93959999999899,38.07959999999899,0.0,4.859999999999999,2.80045301204812,0.6074,23129.549039999387,728.9999999999999,0.0,1866.9686746987468,2800.45301204812,2.80045301204812,0.0,28528.771179758303
W2_PV4,风电场景2,光伏场景4,10,10:00-11:00,4.1202,5.335999999999999,0.0,5.335999999999999,45.0,0.0,0,0,0.0,0.0,0.0,0.0,4.1202,0.0,1.2157999999999958,4.120200000000004,0.0,0.8024,0.0,800.3999999999999,0.0,0.0,0.0,0.0,459.45081999999843,340.94918000000143
W2_PV4,风电场景2,光伏场景4,11,11:00-12:00,3.9000000000000004,4.292,1.28,5.572,45.0,0.0,0,0,0.0,0.0,0.0,0.0,3.9000000000000004,0.0,1.6719999999999957,3.9000000000000044,0.0,0.8024,0.0,643.8,153.6,0.0,0.0,0.0,631.8487999999984,165.5512000000016
W2_PV4,风电场景2,光伏场景4,12,12:00-13:00,3.2598000000000003,4.168,5.12,9.288,45.0,0.1452578313253012,1,0,2.9051566265060242,2.9051566265060242,0.2178867469879518,6.0282,9.288,0.0,0.0,9.288,0.4357734939759036,0.8024,0.0,625.1999999999999,614.4,290.51566265060245,435.7734939759036,0.4357734939759036,0.0,1966.324930120482
W2_PV4,风电场景2,光伏场景4,13,13:00-14:00,2.6898,6.787999999999999,7.68,14.468,45.0,0.28381204819277106,1,0,5.676240963855421,5.676240963855421,0.4257180722891566,11.778199999999998,14.467999999999998,0.0,0.0,14.468,0.8514361445783132,0.8024,0.0,1018.1999999999998,921.5999999999999,567.6240963855421,851.4361445783131,0.8514361445783132,0.0,3359.7116771084334
W2_PV4,风电场景2,光伏场景4,14,14:00-15:00,3.63,8.364,5.12,13.484000000000002,45.0,0.23744578313253017,1,0,4.748915662650603,4.748915662650603,0.35616867469879526,9.854000000000001,13.484000000000002,0.0,0.0,13.484000000000002,0.7123373493975905,0.8024,0.0,1254.6,614.4,474.8915662650603,712.3373493975904,0.7123373493975905,0.0,3056.9412530120485
W2_PV4,风电场景2,光伏场景4,15,15:00-16:00,3.8202000000000003,8.404,1.28,9.684,45.0,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,45.32019999999999,35.636199999999995,0.0,9.684,2.9999999999999996,0.6074,21645.42788,1260.6,153.6,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,28062.627879999996
W2_PV4,风电场景2,光伏场景4,16,16:00-17:00,3.75,5.896,0.0,5.896,45.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,45.24999999999999,39.35399999999999,0.0,5.896,2.999999999999999,0.6074,23903.619599999998,884.4,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,29791.0196
W2_PV4,风电场景2,光伏场景4,17,17:00-18:00,3.1398,6.6080000000000005,0.0,6.6080000000000005,45.0,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.639799999999994,38.03179999999999,0.0,6.6080000000000005,2.999999999999999,0.6074,23100.515319999995,991.2,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,29094.715319999996
W2_PV4,风电场景2,光伏场景4,18,18:00-19:00,2.61,6.252,0.0,6.252,45.0,0.09999999999999999,1,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,6.76,0.5079999999999999,0.0,6.252,0.3,0.8024,407.6191999999999,937.8,0.0,200.0,299.99999999999994,0.3,0.0,1845.7191999999998
W2_PV4,风电场景2,光伏场景4,19,19:00-20:00,2.1198,4.312,0.0,4.312,45.0,0.09999999999999999,1,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,6.2698,1.9577999999999998,0.0,4.312,0.3,0.8024,1570.9387199999999,646.8,0.0,200.0,299.99999999999994,0.3,0.0,2718.03872
W2_PV4,风电场景2,光伏场景4,20,20:00-21:00,1.8599999999999999,2.3280000000000003,0.0,2.3280000000000003,45.0,0.0,0,0,0.0,0.0,0.0,0.0,1.8599999999999999,0.0,0.46799999999999636,1.8600000000000039,0.0,0.8024,0.0,349.20000000000005,0.0,0.0,0.0,0.0,176.85719999999864,172.3428000000014
W2_PV4,风电场景2,光伏场景4,21,21:00-22:00,1.6301999999999999,1.492,0.0,1.492,45.0,1.0,1,1,20.0,20.0,1.5,41.5,43.1302,41.63820000000098,0.0,1.492,3.0,0.6074,25291.042680000595,223.79999999999998,0.0,2000.0,3000.0,3.0,0.0,30517.842680000595
W2_PV4,风电场景2,光伏场景4,22,22:00-23:00,1.56,2.124,0.0,2.124,45.0,0.09999999999999991,1,1,1.9999999999999982,1.9999999999999982,0.14999999999999986,4.149999999999996,5.7099999999999955,3.5859999999999963,0.0,2.124,0.2999999999999997,0.6074,2178.136399999998,318.59999999999997,0.0,199.99999999999983,299.9999999999997,0.2999999999999997,0.0,2997.0363999999977
