scenario_id,scenario_label,wind_scenario,pv_scenario,production_ton,total_cost_yuan,ton_cost_yuan_per_ton,grid_purchase_mwh,grid_export_mwh,renewable_self_used_mwh,total_load_mwh,renewable_generation_mwh,renewable_self_use_ratio,green_power_ratio,renewable_export_ratio,renewable_self_use_pass,green_power_pass,renewable_export_pass,pass_count,satisfaction_type,on_hours,selected_times,avg_power_ratio,mean_running_power_ratio,min_running_power_ratio,max_running_power_ratio,utilization_rate,total_ammonia_output_ton,renewable_self_use_pct,green_power_pct,renewable_export_pct
W2_PV4,风电场景2_光伏场景4,风电场景2,光伏场景4,45.0,342812.8398333331,7618.063107407403,516.6317999999999,3.355799999999988,166.58820000000003,683.2199999999989,169.94400000000002,0.9802534952690298,0.2438280495301664,0.0197465047309701,True,False,True,2,部分满足,21,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;21:00-22:00;22:00-23:00;23:00-24:00,0.6249999999999989,0.714285714285713,0.0999999999999999,1.0,0.6249999999999989,44.99999999999992,98.02534952690299,24.38280495301664,1.9746504730970098
W2_PV4,风电场景2_光伏场景4,风电场景2,光伏场景4,36.0,252182.53983333329,7005.070550925924,392.1318,3.355799999999988,166.58820000000003,558.7199999999999,169.94400000000002,0.9802534952690298,0.29816043814433,0.0197465047309701,True,False,True,2,部分满足,20,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;22:00-23:00;23:00-24:00,0.5,0.5999999999999999,0.0999999999999999,1.0,0.5,35.99999999999999,98.02534952690299,29.816043814433,1.9746504730970098
W3_PV1,风电场景3_光伏场景1,风电场景3,光伏场景1,72.0,380373.6952333333,5282.967989351851,402.2482,126.36819999999996,654.4717999999999,1056.7199999999998,780.8399999999999,0.8381637723477281,0.6193426830191536,0.1618362276522719,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,83.81637723477282,61.93426830191536,16.18362276522719
W3_PV1,风电场景3_光伏场景1,风电场景3,光伏场景1,63.0,272007.40423333325,4317.577844973544,277.74819999999994,126.36819999999996,654.4717999999999,932.22,780.8399999999999,0.8381637723477281,0.7020572397073652,0.1618362276522719,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8749999999999999,0.8749999999999999,0.1293493975903614,1.0,0.8749999999999999,62.99999999999999,83.81637723477282,70.20572397073653,16.18362276522719
W3_PV1,风电场景3_光伏场景1,风电场景3,光伏场景1,54.0,197460.00523333333,3656.666763580247,223.3262,196.4462,584.3937999999999,807.72,780.8399999999999,0.7484168331540393,0.7235103748823849,0.2515831668459607,True,True,False,2,部分满足,19,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;19:00-20:00;23:00-24:00,0.75,0.9473684210526316,0.1714746987951807,1.0,0.75,54.0,74.84168331540393,72.35103748823849,25.158316684596073
W3_PV1,风电场景3_光伏场景1,风电场景3,光伏场景1,45.0,135402.4552333333,3008.943449629629,223.3262,320.9462,459.8938,683.2199999999999,780.8399999999999,0.5889731571128528,0.6731269576417552,0.4110268428871472,False,True,False,1,部分满足,15,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;8:00-9:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;15:00-16:00;16:00-17:00;23:00-24:00,0.625,1.0,0.9999999999999998,1.0,0.625,45.0,58.89731571128528,67.31269576417553,41.10268428871472
W3_PV1,风电场景3_光伏场景1,风电场景3,光伏场景1,36.0,73344.90523333331,2037.358478703703,223.3262,445.4461999999999,335.3938,558.7199999999999,780.8399999999999,0.4295294810716664,0.6002895904925545,0.5704705189283336,False,True,False,1,部分满足,12,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;11:00-12:00;13:00-14:00;15:00-16:00;16:00-17:00;23:00-24:00,0.5,1.0,0.9999999999999998,1.0,0.5,36.0,42.95294810716664,60.02895904925545,57.04705189283336
W3_PV2,风电场景3_光伏场景2,风电场景3,光伏场景2,72.0,479869.5751333333,6664.855210185186,538.1664,3.726400000000005,518.5536,1056.7199999999998,522.28,0.9928651298154246,0.4907199636611402,0.0071348701845753,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,99.28651298154246,49.07199636611402,0.71348701845753
W3_PV2,风电场景3_光伏场景2,风电场景3,光伏场景2,63.0,366152.05513333326,5811.937383068782,413.6664,3.726400000000005,518.5536,932.22,522.28,0.9928651298154246,0.5562566776082898,0.0071348701845753,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.875,0.875,0.1293493975903614,1.0,0.875,62.99999999999999,99.28651298154246,55.625667760828975,0.71348701845753
W3_PV2,风电场景3_光伏场景2,风电场景3,光伏场景2,54.0,275521.7551333331,5102.254724691354,289.1663999999997,3.726400000000005,518.5536,807.7199999999998,522.28,0.9928651298154246,0.641996731540633,0.0071348701845753,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7499999999999999,0.7499999999999999,0.1113686746987951,1.0,0.7499999999999999,53.99999999999999,99.28651298154246,64.19967315406329,0.71348701845753
W3_PV2,风电场景3_光伏场景2,风电场景3,光伏场景2,45.0,201585.2392333333,4479.671982962962,237.4062,76.46620000000004,445.8137999999999,683.2199999999998,522.28,0.8535915600827141,0.6525186616316853,0.1464084399172858,True,True,True,3,全满足,20,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;19:00-20:00;22:00-23:00;23:00-24:00,0.6249999999999999,0.7499999999999997,0.1178795180722891,1.0,0.6249999999999999,44.99999999999999,85.35915600827141,65.25186616316853,14.64084399172858
W3_PV2,风电场景3_光伏场景2,风电场景3,光伏场景2,36.0,139527.6892333333,3875.7691453703696,237.4062,200.9662,321.3138,558.7199999999999,522.28,0.6152136784866354,0.5750891323024055,0.3847863215133645,True,True,False,2,部分满足,14,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;9:00-10:00;10:00-11:00;13:00-14:00;15:00-16:00;16:00-17:00;17:00-18:00;23:00-24:00,0.4999999999999999,0.8571428571428569,0.2540289156626497,1.0,0.4999999999999999,36.0,61.521367848663544,57.50891323024055,38.47863215133645
W3_PV3,风电场景3_光伏场景3,风电场景3,光伏场景3,72.0,579421.5423333334,8047.521421296297,700.1999999999999,0.0,356.52000000000004,1056.7199999999998,356.52000000000004,1.0,0.3373836020894845,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,33.73836020894845,0.0
W3_PV3,风电场景3_光伏场景3,风电场景3,光伏场景3,63.0,464513.7423333333,7373.234005291005,575.6999999999999,0.0,356.52000000000004,932.22,356.52000000000004,1.0,0.3824419128531892,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8749999999999999,0.8749999999999999,0.1293493975903614,1.0,0.8749999999999999,62.99999999999999,100.0,38.24419128531892,0.0
W3_PV3,风电场景3_光伏场景3,风电场景3,光伏场景3,54.0,355457.9703333332,6582.555006172836,451.19999999999976,0.0,356.52000000000004,807.7199999999998,356.52000000000004,1.0,0.4413905808943695,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7499999999999999,0.7499999999999999,0.1293493975903614,1.0,0.7499999999999999,53.99999999999998,100.0,44.13905808943695,0.0
W3_PV3,风电场景3_光伏场景3,风电场景3,光伏场景3,45.0,264827.6703333332,5885.059340740738,326.69999999999976,0.0,356.52000000000004,683.2199999999998,356.52000000000004,1.0,0.5218231316413456,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.6249999999999997,0.6249999999999997,0.1113686746987951,1.0,0.6249999999999997,44.99999999999998,100.0,52.18231316413456,0.0
W3_PV3,风电场景3_光伏场景3,风电场景3,光伏场景3,36.0,182277.19323333327,5063.255367592591,237.4062,35.20620000000009,321.3138,558.7199999999999,356.52000000000004,0.9012504207337596,0.5750891323024055,0.0987495792662405,True,True,True,3,全满足,20,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;16:00-17:00;17:00-18:00;18:00-19:00;22:00-23:00;23:00-24:00,0.4999999999999998,0.5999999999999999,0.1178795180722891,1.0,0.4999999999999998,35.999999999999986,90.12504207337597,57.50891323024055,9.87495792662405
W3_PV4,风电场景3_光伏场景4,风电场景3,光伏场景4,72.0,618914.2783333334,8596.03164351852,764.8399999999999,0.0,291.88,1056.7199999999998,291.88,1.0,0.2762131879778939,0.0,True,False,True,2,部分满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,27.62131879778939,0.0
W3_PV4,风电场景3_光伏场景4,风电场景3,光伏场景4,63.0,504006.4783333333,8000.102830687831,640.34,0.0,291.88,932.22,291.88,1.0,0.313102057454249,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8749999999999999,0.8749999999999999,0.1293493975903614,1.0,0.8749999999999999,62.99999999999999,100.0,31.310205745424902,0.0
W3_PV4,风电场景3_光伏场景4,风电场景3,光伏场景4,54.0,389098.6783333332,7205.53108024691,515.8399999999998,0.0,291.88,807.72,291.88,1.0,0.3613628485118605,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.75,0.75,0.1293493975903614,1.0,0.75,53.99999999999999,100.0,36.13628485118605,0.0
W3_PV4,风电场景3_光伏场景4,风电场景3,光伏场景4,45.0,296333.2063333333,6585.182362962962,391.34,0.0,291.88,683.2199999999999,291.88,1.0,0.4272123181405697,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.6249999999999999,0.6249999999999999,0.1128626506024096,1.0,0.6249999999999999,44.99999999999999,100.0,42.72123181405697,0.0
W3_PV4,风电场景3_光伏场景4,风电场景3,光伏场景4,36.0,205702.9063333333,5713.96962037037,266.84,0.0,291.88,558.72,291.88,1.0,0.5224083619702176,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.5,0.5,0.1113686746987951,1.0,0.5,36.0,100.0,52.24083619702176,0.0
W4_PV1,风电场景4_光伏场景1,风电场景4,光伏场景1,72.0,355434.95873333333,4936.596649074074,353.50199999999995,173.706,703.218,1056.7199999999998,876.924,0.8019144190374536,0.6654724051782877,0.1980855809625463,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,80.19144190374536,66.54724051782877,19.80855809625463
W4_PV1,风电场景4_光伏场景1,风电场景4,光伏场景1,63.0,248031.1877333335,3937.0029798941823,229.00200000000015,173.706,703.218,932.22,876.924,0.8019144190374536,0.7543476861685008,0.1980855809625463,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8750000000000001,0.8750000000000001,0.1106506024096385,1.0,0.8750000000000001,63.000000000000014,80.19144190374536,75.43476861685008,19.80855809625463
W4_PV1,风电场景4_光伏场景1,风电场景4,光伏场景1,54.0,176782.6676333334,3273.7531043209888,188.9541999999999,258.15819999999985,618.7658000000001,807.72,876.924,0.7056093800603018,0.7660647253998912,0.2943906199396982,True,True,False,2,部分满足,19,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;20:00-21:00;23:00-24:00,0.75,0.9473684210526316,0.1674216867469879,1.0,0.75,54.0,70.56093800603018,76.60647253998913,29.439061993969815
W4_PV1,风电场景4_光伏场景1,风电场景4,光伏场景1,45.0,114725.1176333334,2549.4470585185195,188.9541999999999,382.6581999999998,494.2658000000002,683.22,876.924,0.5636358452956016,0.7234357893504291,0.4363641547043983,False,True,False,1,部分满足,16,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;15:00-16:00;16:00-17:00;20:00-21:00;23:00-24:00,0.6250000000000001,0.9375,0.1674216867469879,1.0,0.6250000000000001,45.0,56.363584529560164,72.34357893504291,43.63641547043983
W4_PV1,风电场景4_光伏场景1,风电场景4,光伏场景1,36.0,52667.56763333336,1462.9879898148156,188.9541999999999,507.1581999999999,369.7658000000001,558.72,876.924,0.4216623105309013,0.6618087772050403,0.5783376894690987,False,True,False,1,部分满足,13,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;9:00-10:00;11:00-12:00;12:00-13:00;13:00-14:00;20:00-21:00;23:00-24:00,0.5,0.9230769230769232,0.1674216867469879,1.0,0.5,36.0,42.16623105309013,66.18087772050403,57.83376894690987
W4_PV2,风电场景4_光伏场景2,风电场景4,光伏场景2,72.0,445238.33063333336,6183.865703240741,448.0962,9.740200000000009,608.6238000000001,1056.7199999999998,618.364,0.9842484361961564,0.5759555984555986,0.0157515638038437,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,98.42484361961564,57.59555984555986,1.57515638038437
W4_PV2,风电场景4_光伏场景2,风电场景4,光伏场景2,63.0,332691.98063333344,5280.825089417991,323.5962000000002,9.740200000000009,608.6238000000001,932.2200000000004,618.364,0.9842484361961564,0.652875716032696,0.0157515638038437,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8750000000000001,0.8750000000000001,0.1674216867469879,1.0,0.8750000000000001,63.00000000000001,98.42484361961564,65.2875716032696,1.57515638038437
W4_PV2,风电场景4_光伏场景2,风电场景4,光伏场景2,54.0,242965.45163333343,4499.360215432101,203.03419999999988,13.678199999999752,604.6858000000003,807.7200000000003,618.364,0.9778800188885516,0.7486329421086516,0.0221199811114485,True,True,True,3,全满足,23,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;22:00-23:00;23:00-24:00,0.7500000000000001,0.7826086956521741,0.1106506024096385,1.0,0.7500000000000001,54.000000000000014,97.78800188885516,74.86329421086516,2.21199811114485
W4_PV2,风电场景4_光伏场景2,风电场景4,光伏场景2,45.0,180907.9016333334,4020.175591851853,203.03419999999988,138.17819999999983,480.1858000000002,683.22,618.364,0.776542295476451,0.7028274933403591,0.2234577045235489,True,True,False,2,部分满足,16,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;23:00-24:00,0.625,0.9375,0.6492096385542202,1.0,0.625,45.0,77.6542295476451,70.28274933403591,22.34577045235489
W4_PV2,风电场景4_光伏场景2,风电场景4,光伏场景2,36.0,118850.3516333333,3301.3986564814804,203.03419999999988,262.67819999999995,355.6858000000001,558.7199999999999,618.364,0.5752045720643506,0.6366083190148915,0.4247954279356494,False,True,False,1,部分满足,12,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;23:00-24:00,0.4999999999999998,1.0,0.9999999999999996,1.0,0.4999999999999998,35.999999999999986,57.52045720643506,63.660831901489146,42.47954279356494
W4_PV3,风电场景4_光伏场景3,风电场景4,光伏场景3,72.0,542615.7007333334,7536.329176851852,604.116,0.0,452.604,1056.7199999999998,452.604,1.0,0.4283102430161254,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,42.831024301612544,0.0
W4_PV3,风电场景4_光伏场景3,风电场景4,光伏场景3,63.0,427707.90073333326,6789.014297354496,479.6159999999999,0.0,452.604,932.22,452.604,1.0,0.4855120036042995,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.875,0.875,0.1674216867469879,1.0,0.875,62.99999999999999,100.0,48.55120036042995,0.0
W4_PV3,风电场景4_光伏场景3,风电场景4,光伏场景3,54.0,320617.7287333331,5937.365346913576,355.1159999999997,0.0,452.604,807.7199999999998,452.604,1.0,0.5603476452235925,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.7499999999999997,0.7499999999999997,0.1674216867469879,1.0,0.7499999999999997,53.99999999999997,100.0,56.03476452235925,0.0
W4_PV3,风电场景4_光伏场景3,风电场景4,光伏场景3,45.0,229987.42873333333,5110.8317496296295,230.616,0.0,452.604,683.22,452.604,1.0,0.662457188021428,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.625,0.625,0.1106506024096385,0.9999999999999998,0.625,44.99999999999999,100.0,66.24571880214279,0.0
W4_PV3,风电场景4_光伏场景3,风电场景4,光伏场景3,36.0,161599.8556333333,4488.884878703702,203.03419999999988,96.91819999999994,355.6858000000001,558.7199999999999,452.604,0.7858653480746968,0.6366083190148915,0.2141346519253032,True,True,False,2,部分满足,17,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;11:00-12:00;12:00-13:00;13:00-14:00;17:00-18:00;18:00-19:00;20:00-21:00;23:00-24:00,0.5,0.7058823529411765,0.1674216867469879,0.9999999999999998,0.5,35.99999999999999,78.58653480746968,63.660831901489146,21.41346519253032
W4_PV4,风电场景4_光伏场景4,风电场景4,光伏场景4,72.0,582108.4367333334,8084.839399074075,668.7560000000001,0.0,387.964,1056.7199999999998,387.964,1.0,0.3671398289045348,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,1.0,1.0,1.0,1.0,1.0,72.0,100.0,36.71398289045348,0.0
W4_PV4,风电场景4_光伏场景4,风电场景4,光伏场景4,63.0,467200.6367333333,7415.883122751322,544.2559999999999,0.0,387.964,932.2199999999998,387.964,1.0,0.4161721482053593,0.0,True,True,True,3,全满足,24,0:00-1:00;1:00-2:00;2:00-3:00;3:00-4:00;4:00-5:00;5:00-6:00;6:00-7:00;7:00-8:00;8:00-9:00;9:00-10:00;10:00-11:00;11:00-12:00;12:00-13:00;13:00-14:00;14:00-15:00;15:00-16:00;16:00-17:00;17:00-18:00;18:00-19:00;19:00-20:00;20:00-21:00;21:00-22:00;22:00-23:00;23:00-24:00,0.8749999999999999,0.8749999999999999,0.1212530120481927,1.0,0.8749999999999999,62.99999999999999,100.0,41.61721482053593,0.0
