scenario_id,wind_scenario,pv_scenario,hour,time,base_load_mw,wind_power_mw,pv_power_mw,renewable_power_mw,storage_capacity_mwh,power_ratio,on_status,alk_power_mw,pem_power_mw,ammonia_power_mw,hydrogen_ammonia_load_mw,total_load_mw,storage_charge_mw,storage_discharge_mw,soc_mwh,curtailment_mw,unserved_load_mw,hourly_ammonia_output_ton,wind_generation_cost_yuan,pv_generation_cost_yuan,alk_om_cost_yuan,pem_om_cost_yuan,ammonia_om_cost_yuan,storage_om_cost_yuan,hourly_net_cost_yuan
W1_PV4,风电场景1,光伏场景4,5,5:00-6:00,1.6302,18.724,0.0,18.724,115.0,0.4118987951807229,1,8.237975903614458,8.237975903614458,0.6178481927710844,17.0938,18.724,0.0,0.0,2.019501712568857,0.0,0.0,1.2356963855421688,2808.6,0.0,823.7975903614459,1235.6963855421689,1.235696385542169,0.0,4869.329672289156
W1_PV4,风电场景1,光伏场景4,6,6:00-7:00,2.5002,9.628,0.0,9.628,115.0,0.1717542168674699,1,3.435084337349398,3.435084337349398,0.2576313253012048,7.127800000000001,9.628,0.0,0.0,2.015462709143719,0.0,0.0,0.5152626506024096,1444.2,0.0,343.50843373493984,515.2626506024097,0.5152626506024096,0.0,2303.486346987952
W1_PV4,风电场景1,光伏场景4,7,7:00-8:00,3.3702,22.804,0.0,22.804,115.0,0.46828433734939756,1,9.36568674698795,9.36568674698795,0.7024265060240964,19.433799999999998,22.804,0.0,0.0,2.0114317837254316,0.0,0.0,1.4048530120481928,3420.6,0.0,936.5686746987951,1404.8530120481926,1.4048530120481928,0.0,5763.426539759036
W1_PV4,风电场景1,光伏场景4,8,8:00-9:00,4.0098,17.852,0.0,17.852,115.0,0.3335469879518072,1,6.670939759036144,6.670939759036144,0.5003204819277108,13.842199999999998,17.851999999999997,0.0,0.0,2.007408920157981,0.0,0.0,1.0006409638554217,2677.7999999999997,0.0,667.0939759036145,1000.6409638554215,1.0006409638554217,0.0,4346.535580722892
W1_PV4,风电场景1,光伏场景4,9,9:00-10:00,4.199999999999999,14.328,0.0,14.328,115.0,0.24404819277108433,1,4.880963855421687,4.880963855421687,0.3660722891566265,10.128,14.328,0.0,0.0,2.0033941023176647,0.0,0.0,0.732144578313253,2149.2,0.0,488.0963855421687,732.1445783132531,0.732144578313253,0.0,3370.173108433735
W1_PV4,风电场景1,光伏场景4,10,10:00-11:00,4.1202,11.904,0.0,11.904,115.0,0.18756144578313252,1,3.7512289156626504,3.7512289156626504,0.2813421686746988,7.783799999999999,11.904,0.0,0.0,1.9993873141130294,0.0,0.0,0.5626843373493976,1785.6,0.0,375.122891566265,562.6843373493975,0.5626843373493977,0.0,2723.969913253012
W1_PV4,风电场景1,光伏场景4,11,11:00-12:00,3.9,7.736,1.28,9.016,115.0,0.12327710843373493,1,2.4655421686746988,2.4655421686746988,0.18491566265060239,5.116,9.016,0.0,0.0,1.9953885394848034,0.0,0.0,0.36983132530120477,1160.3999999999999,153.6,246.55421686746988,369.8313253012048,0.3698313253012048,0.0,1930.7553734939756
W1_PV4,风电场景1,光伏场景4,12,12:00-13:00,3.2598000000000003,8.556000000000001,5.12,13.676000000000002,115.0,0.2509927710843374,1,5.0198554216867475,5.0198554216867475,0.37648915662650606,10.416200000000002,13.676000000000002,0.0,0.0,1.9913977624058339,0.0,0.0,0.7529783132530121,1283.4000000000003,614.4,501.9855421686748,752.9783132530122,0.7529783132530122,0.0,3153.5168337349405
W1_PV4,风电场景1,光伏场景4,13,13:00-14:00,2.6898,14.52,7.68,22.2,115.0,0.4701253012048192,1,9.402506024096384,9.402506024096384,0.7051879518072288,19.510199999999998,22.199999999999996,0.0,0.0,1.9874149668810221,0.0,0.0,1.4103759036144576,2178.0,921.5999999999999,940.2506024096385,1410.3759036144577,1.4103759036144576,0.0,5451.63688192771
W1_PV4,风电场景1,光伏场景4,14,14:00-15:00,3.63,6.707999999999999,5.12,11.828,115.0,0.19754216867469881,1,3.950843373493976,3.950843373493976,0.29631325301204825,8.198,11.828,0.0,0.0,1.98344013694726,0.0,0.0,0.5926265060240965,1006.1999999999998,614.4,395.08433734939763,592.6265060240964,0.5926265060240965,0.0,2608.9034698795185
W1_PV4,风电场景1,光伏场景4,15,15:00-16:00,3.8202,11.175999999999998,1.28,12.455999999999998,115.0,0.2080915662650602,1,4.161831325301204,4.161831325301204,0.3121373493975903,8.635799999999998,12.455999999999998,0.0,0.0,1.9794732566733655,0.0,0.0,0.6242746987951806,1676.3999999999996,153.6,416.1831325301204,624.2746987951806,0.6242746987951806,0.0,2871.0821060240955
W1_PV4,风电场景1,光伏场景4,16,16:00-17:00,3.75,10.108,0.0,10.108,115.0,0.15320481927710844,1,3.064096385542169,3.064096385542169,0.22980722891566266,6.3580000000000005,10.108,0.0,0.0,1.9755143101600188,0.0,0.0,0.4596144578313253,1516.2,0.0,306.40963855421694,459.61445783132535,0.4596144578313253,0.0,2282.6837108433733
W1_PV4,风电场景1,光伏场景4,17,17:00-18:00,3.1398,6.384,0.0,6.384,115.0,0.1,1,2.0,2.0,0.15000000000000002,4.15,7.2898000000000005,0.0,0.9058,0.965118837095254,0.0,0.0,0.30000000000000004,957.5999999999999,0.0,200.0,300.0,0.30000000000000004,9.058000000000002,1466.9579999999999
W1_PV4,风电场景1,光伏场景4,18,18:00-19:00,2.61,6.428000000000001,0.0,6.428000000000001,115.0,0.1,1,2.0,2.0,0.15000000000000002,4.15,6.76,0.0,0.33199999999999913,0.5942997105321755,0.0,0.0,0.30000000000000004,964.2,0.0,200.0,300.0,0.30000000000000004,3.3199999999999914,1467.82
W1_PV4,风电场景1,光伏场景4,19,19:00-20:00,2.1198,5.736,0.0,5.736,115.0,0.1,1,2.0,2.0,0.15000000000000002,4.15,6.2698,0.0,0.5338000000000006,0.0,0.0,0.0,0.30000000000000004,860.4,0.0,200.0,300.0,0.30000000000000004,5.338000000000006,1366.038
W1_PV4,风电场景1,光伏场景4,20,20:00-21:00,1.86,3.752,0.0,3.752,115.0,0.0,0,0.0,0.0,0.0,0.0,1.86,1.8919999999999986,0.0,1.7028000000000008,0.0,0.0,0.0,562.8,0.0,0.0,0.0,0.0,18.919999999999987,581.7199999999999
W1_PV4,风电场景1,光伏场景4,21,21:00-22:00,1.6302,3.692,0.0,3.692,115.0,0.0,0,0.0,0.0,0.0,0.0,1.6302,2.0617999999999985,0.0,3.5550144,0.0,0.0,0.0,553.8,0.0,0.0,0.0,0.0,20.617999999999984,574.4179999999999
W1_PV4,风电场景1,光伏场景4,22,22:00-23:00,1.56,4.88,0.0,4.88,115.0,0.14600598918638893,1,2.920119783727779,2.920119783727779,0.2190089837795834,6.05924855123514,7.61924855123514,0.0,2.7392485512351405,0.5042948698276216,0.0,0.0,0.4380179675591668,732.0,0.0,292.0119783727779,438.0179675591668,0.4380179675591668,27.392485512351406,1489.860449411855
W1_PV4,风电场景1,光伏场景4,23,23:00-24:00,1.4802,3.192,0.0,3.192,115.0,0.0,0,0.0,0.0,0.0,0.0,1.4802,1.7118000000000002,0.0,2.0439062800879664,0.0,0.0,0.0,478.79999999999995,0.0,0.0,0.0,0.0,17.118000000000002,495.91799999999995
W2_PV1,风电场景2,光伏场景1,0,0:00-1:00,1.3698,5.312,0.0,5.312,115.0,0.09999999999999999,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,5.519799999999999,0.0,0.2077999999999992,0.0,0.0,0.0,0.3,796.8,0.0,200.0,299.99999999999994,0.3,2.0779999999999923,1299.1779999999999
W2_PV1,风电场景2,光伏场景1,1,1:00-2:00,1.0998,8.5,0.0,8.5,115.0,0.17831807228915664,1,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,8.5,0.0,0.0,0.0,0.0,0.0,0.5349542168674699,1275.0,0.0,356.6361445783133,534.9542168674699,0.5349542168674699,0.0,2167.1253156626503
W2_PV1,风电场景2,光伏场景1,2,2:00-3:00,0.7998000000000001,9.38,0.0,9.38,115.0,0.2067518072289157,1,4.135036144578314,4.135036144578314,0.31012771084337354,8.580200000000001,9.38,0.0,0.0,0.0,0.0,0.0,0.6202554216867471,1407.0,0.0,413.5036144578314,620.255421686747,0.6202554216867472,0.0,2441.379291566265
W2_PV1,风电场景2,光伏场景1,3,3:00-4:00,0.99,10.304,0.0,10.304,115.0,0.22443373493975904,1,4.488674698795181,4.488674698795181,0.33665060240963857,9.314,10.304,0.0,0.0,0.0,0.0,0.0,0.6733012048192771,1545.6,0.0,448.8674698795181,673.3012048192771,0.6733012048192771,0.0,2668.4419759036145
W2_PV1,风电场景2,光伏场景1,4,4:00-5:00,1.1802,9.9,0.0,9.9,115.0,0.21011566265060244,1,4.202313253012049,4.202313253012049,0.31517349397590366,8.719800000000001,9.9,0.0,0.0,0.0,0.0,0.0,0.6303469879518073,1485.0,0.0,420.23132530120495,630.3469879518074,0.6303469879518073,0.0,2536.208660240964
W2_PV1,风电场景2,光伏场景1,5,5:00-6:00,1.6302,9.62,0.0,9.62,115.0,0.19252530120481925,1,3.850506024096385,3.850506024096385,0.2887879518072289,7.989799999999999,9.62,0.0,0.0,0.0,0.0,0.0,0.5775759036144578,1443.0,0.0,385.05060240963854,577.5759036144577,0.5775759036144578,0.0,2406.204081927711
W2_PV1,风电场景2,光伏场景1,6,6:00-7:00,2.5002,9.14,14.08,23.22,115.0,0.49927228915662647,1,9.98544578313253,9.98544578313253,0.7489084337349396,20.7198,23.22,0.0,0.0,0.0,0.0,0.0,1.4978168674698793,1371.0,1689.6,998.5445783132529,1497.8168674698793,1.4978168674698793,0.0,5558.459262650602
W2_PV1,风电场景2,光伏场景1,7,7:00-8:00,3.3702,7.640000000000001,25.6,33.24,115.0,0.7197542168674699,1,14.395084337349397,14.395084337349397,1.0796313253012049,29.8698,33.24,0.0,0.0,0.0,0.0,0.0,2.1592626506024097,1146.0,3072.0,1439.50843373494,2159.2626506024094,2.1592626506024097,0.0,7818.930346987952
W2_PV1,风电场景2,光伏场景1,8,8:00-9:00,4.0098,4.748,37.12,41.868,115.0,0.9122457831325302,1,18.244915662650605,18.244915662650605,1.3683686746987953,37.858200000000004,41.868,0.0,0.0,0.0,0.0,0.0,2.7367373493975906,712.1999999999999,4454.4,1824.4915662650606,2736.7373493975906,2.7367373493975906,0.0,9730.565653012049
W2_PV1,风电场景2,光伏场景1,9,9:00-10:00,4.199999999999999,4.859999999999999,46.08,50.94,115.0,0.9999999999999999,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,45.69999999999999,5.239999999999999,0.0,4.716,0.0,0.0,2.9999999999999996,728.9999999999999,5529.599999999999,1999.9999999999998,2999.9999999999995,2.9999999999999996,52.39999999999999,11313.999999999998
W2_PV1,风电场景2,光伏场景1,10,10:00-11:00,4.1202,5.335999999999999,52.48,57.816,115.0,0.9999999999999998,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,45.62019999999999,12.195800000000013,0.0,15.682788000000013,0.0,0.0,2.999999999999999,800.3999999999999,6297.599999999999,1999.9999999999998,2999.9999999999995,2.999999999999999,121.95800000000013,12222.957999999999
W2_PV1,风电场景2,光伏场景1,11,11:00-12:00,3.9,4.292,55.04,59.332,115.0,1.0,1,20.0,20.0,1.5,41.5,45.4,13.932000000000004,0.0,28.19022242400002,0.0,0.0,3.0,643.8,6604.8,2000.0,3000.0,3.0,139.32000000000005,12390.92
W2_PV1,风电场景2,光伏场景1,12,12:00-13:00,3.2598000000000003,4.168,56.32,60.488,115.0,0.9999999999999999,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,44.75979999999999,15.728200000000005,0.0,42.289221979152025,0.0,0.0,2.9999999999999996,625.1999999999999,6758.4,1999.9999999999998,2999.9999999999995,2.9999999999999996,157.28200000000004,12543.881999999998
W2_PV1,风电场景2,光伏场景1,13,13:00-14:00,2.6898,6.787999999999999,56.32,63.108,115.0,0.9999999999999999,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,44.18979999999999,18.918200000000002,0.0,59.23102353519372,0.0,0.0,2.9999999999999996,1018.1999999999998,6758.4,1999.9999999999998,2999.9999999999995,2.9999999999999996,189.18200000000002,12968.782
W2_PV1,风电场景2,光伏场景1,14,14:00-15:00,3.63,8.364,52.48,60.844,115.0,1.0,1,20.0,20.0,1.5,41.5,45.13,15.713999999999999,0.0,73.25516148812333,0.0,0.0,3.0,1254.6,6297.599999999999,2000.0,3000.0,3.0,157.14,12712.339999999998
W2_PV1,风电场景2,光伏场景1,15,15:00-16:00,3.8202,8.404,44.8,53.20399999999999,115.0,1.0,1,20.0,20.0,1.5,41.5,45.3202,7.883799999999992,0.0,80.20407116514708,0.0,0.0,3.0,1260.6,5376.0,2000.0,3000.0,3.0,78.83799999999992,11718.438
W2_PV1,风电场景2,光伏场景1,16,16:00-17:00,3.75,5.896,33.28,39.176,115.0,1.0,1,20.0,20.0,1.5,41.5,45.25,0.0,6.073999999999998,73.2947741339279,0.0,0.0,3.0,884.4,3993.6,2000.0,3000.0,3.0,60.73999999999998,9941.74
W2_PV1,风电场景2,光伏场景1,17,17:00-18:00,3.1398,6.6080000000000005,24.32,30.928,115.0,1.0,1,20.0,20.0,1.5,41.5,44.6398,0.0,13.711799999999998,57.91285125232672,0.0,0.0,3.0,991.2,2918.4,2000.0,3000.0,3.0,137.118,9049.718
W2_PV1,风电场景2,光伏场景1,18,18:00-19:00,2.61,6.252,11.52,17.772,115.0,0.9999999999999999,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,44.10999999999999,0.0,26.337999999999997,28.53258110537762,0.0,0.0,2.9999999999999996,937.8,1382.3999999999999,1999.9999999999998,2999.9999999999995,2.9999999999999996,263.38,7586.579999999999
W2_PV1,风电场景2,光伏场景1,19,19:00-20:00,2.1198,4.312,0.0,4.312,115.0,0.43915149329596154,1,8.78302986591923,8.78302986591923,0.6587272399439423,18.224786971782404,20.344586971782405,0.0,16.032586971782404,10.661530418964194,0.0,0.0,1.3174544798878847,646.8,0.0,878.3029865919231,1317.4544798878844,1.3174544798878847,160.32586971782405,3004.2007906775198
W2_PV1,风电场景2,光伏场景1,20,20:00-21:00,1.86,2.3280000000000003,0.0,2.3280000000000003,115.0,0.1,1,2.0,2.0,0.15000000000000002,4.15,6.010000000000001,0.0,3.682,6.549096247015153,0.0,0.0,0.30000000000000004,349.20000000000005,0.0,200.0,300.0,0.30000000000000004,36.82,886.32
W2_PV1,风电场景2,光伏场景1,21,21:00-22:00,1.6302,1.492,0.0,1.492,115.0,0.0,0,0.0,0.0,0.0,0.0,1.6302,0.0,0.1382000000000001,6.382442498965568,0.0,0.0,0.0,223.79999999999998,0.0,0.0,0.0,0.0,1.382000000000001,225.182
W2_PV1,风电场景2,光伏场景1,22,22:00-23:00,1.56,2.124,0.0,2.124,115.0,0.1,1,2.0,2.0,0.15000000000000002,4.15,5.710000000000001,0.0,3.5860000000000003,2.3852331695231914,0.0,0.0,0.30000000000000004,318.59999999999997,0.0,200.0,300.0,0.30000000000000004,35.86000000000001,854.7599999999999
W2_PV1,风电场景2,光伏场景1,23,23:00-24:00,1.4802,3.696,0.0,3.696,115.0,0.1,1,2.0,2.0,0.15000000000000002,4.15,5.6302,0.0,1.9342,0.2313515920730341,0.0,0.0,0.30000000000000004,554.4,0.0,200.0,300.0,0.30000000000000004,19.342,1074.0420000000001
W2_PV2,风电场景2,光伏场景2,0,0:00-1:00,1.3698,5.312,0.0,5.312,115.0,0.09999999999999999,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,5.519799999999999,0.0,0.2077999999999992,0.0,0.0,0.0,0.3,796.8,0.0,200.0,299.99999999999994,0.3,2.0779999999999923,1299.1779999999999
W2_PV2,风电场景2,光伏场景2,1,1:00-2:00,1.0998,8.5,0.0,8.5,115.0,0.17831807228915664,1,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,8.5,0.0,0.0,0.0,0.0,0.0,0.5349542168674699,1275.0,0.0,356.6361445783133,534.9542168674699,0.5349542168674699,0.0,2167.1253156626503
W2_PV2,风电场景2,光伏场景2,2,2:00-3:00,0.7998000000000001,9.38,0.0,9.38,115.0,0.2067518072289157,1,4.135036144578314,4.135036144578314,0.31012771084337354,8.580200000000001,9.38,0.0,0.0,0.0,0.0,0.0,0.6202554216867471,1407.0,0.0,413.5036144578314,620.255421686747,0.6202554216867472,0.0,2441.379291566265
W2_PV2,风电场景2,光伏场景2,3,3:00-4:00,0.99,10.304,0.0,10.304,115.0,0.22443373493975904,1,4.488674698795181,4.488674698795181,0.33665060240963857,9.314,10.304,0.0,0.0,0.0,0.0,0.0,0.6733012048192771,1545.6,0.0,448.8674698795181,673.3012048192771,0.6733012048192771,0.0,2668.4419759036145
W2_PV2,风电场景2,光伏场景2,4,4:00-5:00,1.1802,9.9,0.0,9.9,115.0,0.21011566265060244,1,4.202313253012049,4.202313253012049,0.31517349397590366,8.719800000000001,9.9,0.0,0.0,0.0,0.0,0.0,0.6303469879518073,1485.0,0.0,420.23132530120495,630.3469879518074,0.6303469879518073,0.0,2536.208660240964
W2_PV2,风电场景2,光伏场景2,5,5:00-6:00,1.6302,9.62,0.0,9.62,115.0,0.19252530120481925,1,3.850506024096385,3.850506024096385,0.2887879518072289,7.989799999999999,9.62,0.0,0.0,0.0,0.0,0.0,0.5775759036144578,1443.0,0.0,385.05060240963854,577.5759036144577,0.5775759036144578,0.0,2406.204081927711
W2_PV2,风电场景2,光伏场景2,6,6:00-7:00,2.5002,9.14,0.0,9.14,115.0,0.1599951807228916,1,3.199903614457832,3.199903614457832,0.2399927710843374,6.639800000000001,9.14,0.0,0.0,0.0,0.0,0.0,0.4799855421686748,1371.0,0.0,319.99036144578326,479.9855421686748,0.4799855421686748,0.0,2171.4558891566267
W2_PV2,风电场景2,光伏场景2,7,7:00-8:00,3.3702,7.640000000000001,3.2,10.84,115.0,0.17999518072289156,1,3.599903614457831,3.599903614457831,0.26999277108433734,7.469799999999999,10.84,0.0,0.0,0.0,0.0,0.0,0.5399855421686747,1146.0,384.0,359.99036144578315,539.9855421686747,0.5399855421686747,0.0,2430.5158891566266
W2_PV2,风电场景2,光伏场景2,8,8:00-9:00,4.0098,4.748,10.88,15.628,115.0,0.2799566265060241,1,5.599132530120482,5.599132530120482,0.4199349397590362,11.6182,15.628,0.0,0.0,0.0,0.0,0.0,0.8398698795180723,712.1999999999999,1305.6,559.9132530120481,839.8698795180723,0.8398698795180723,0.0,3418.4230024096382
W2_PV2,风电场景2,光伏场景2,9,9:00-10:00,4.199999999999999,4.859999999999999,17.92,22.78,115.0,0.44771084337349404,1,8.954216867469881,8.954216867469881,0.6715662650602411,18.580000000000002,22.78,0.0,0.0,0.0,0.0,0.0,1.3431325301204822,728.9999999999999,2150.4,895.4216867469881,1343.132530120482,1.3431325301204822,0.0,5119.2973493975915
W2_PV2,风电场景2,光伏场景2,10,10:00-11:00,4.1202,5.335999999999999,24.96,30.296,115.0,0.6307421686746988,1,12.614843373493976,12.614843373493976,0.9461132530120482,26.1758,30.296,0.0,0.0,0.0,0.0,0.0,1.8922265060240964,800.3999999999999,2995.2,1261.4843373493977,1892.2265060240961,1.8922265060240964,0.0,6951.203069879517
W2_PV2,风电场景2,光伏场景2,11,11:00-12:00,3.9,4.292,31.36,35.652,115.0,0.7651084337349399,1,15.302168674698798,15.302168674698798,1.1476626506024097,31.752000000000006,35.65200000000001,0.0,0.0,0.0,0.0,0.0,2.2953253012048194,643.8,3763.2,1530.2168674698798,2295.3253012048194,2.2953253012048194,0.0,8234.837493975905
W2_PV2,风电场景2,光伏场景2,12,12:00-13:00,3.2598000000000003,4.168,35.84,40.008,115.0,0.8854987951807229,1,17.70997590361446,17.70997590361446,1.3282481927710843,36.748200000000004,40.008,0.0,0.0,0.0,0.0,0.0,2.6564963855421686,625.1999999999999,4300.8,1770.997590361446,2656.496385542169,2.656496385542169,0.0,9356.150472289157
W2_PV2,风电场景2,光伏场景2,13,13:00-14:00,2.6898,6.787999999999999,37.12,43.908,115.0,0.993209638554217,1,19.86419277108434,19.86419277108434,1.4898144578313255,41.2182,43.908,0.0,0.0,0.0,0.0,0.0,2.979628915662651,1018.1999999999998,4454.4,1986.4192771084342,2979.6289156626513,2.979628915662651,0.0,10441.627821686747
W2_PV2,风电场景2,光伏场景2,14,14:00-15:00,3.63,8.364,32.0,40.364,115.0,0.885156626506024,1,17.70313253012048,17.70313253012048,1.327734939759036,36.733999999999995,40.364,0.0,0.0,0.0,0.0,0.0,2.655469879518072,1254.6,3840.0,1770.3132530120483,2655.469879518072,2.655469879518072,0.0,9523.03860240964
W2_PV2,风电场景2,光伏场景2,15,15:00-16:00,3.8202,8.404,25.6,34.004000000000005,115.0,0.7273204819277109,1,14.546409638554218,14.546409638554218,1.0909807228915664,30.183800000000005,34.004000000000005,0.0,0.0,0.0,0.0,0.0,2.181961445783133,1260.6,3072.0,1454.640963855422,2181.9614457831326,2.181961445783133,0.0,7971.384371084337
W2_PV2,风电场景2,光伏场景2,16,16:00-17:00,3.75,5.896,19.2,25.096,115.0,0.5143614457831326,1,10.287228915662652,10.287228915662652,0.7715421686746988,21.346000000000004,25.096000000000004,0.0,0.0,0.0,0.0,0.0,1.5430843373493977,884.4,2304.0,1028.7228915662652,1543.0843373493979,1.5430843373493977,0.0,5761.750313253013
W2_PV2,风电场景2,光伏场景2,17,17:00-18:00,3.1398,6.6080000000000005,9.6,16.208,115.0,0.3148963855421686,1,6.297927710843371,6.297927710843371,0.4723445783132529,13.068199999999996,16.207999999999995,0.0,0.0,0.0,0.0,0.0,0.9446891566265058,991.2,1152.0,629.7927710843372,944.6891566265057,0.9446891566265058,0.0,3718.6266168674692
W2_PV2,风电场景2,光伏场景2,18,18:00-19:00,2.61,6.252,3.2,9.452,115.0,0.16486746987951809,1,3.2973493975903616,3.2973493975903616,0.24730120481927714,6.8420000000000005,9.452,0.0,0.0,0.0,0.0,0.0,0.4946024096385543,937.8,384.0,329.7349397590362,494.6024096385542,0.4946024096385543,0.0,2146.6319518072287
W2_PV2,风电场景2,光伏场景2,19,19:00-20:00,2.1198,4.312,0.0,4.312,115.0,0.0,0,0.0,0.0,0.0,0.0,2.1198,2.1921999999999917,0.0,1.9729799999999935,0.0,0.0,0.0,646.8,0.0,0.0,0.0,0.0,21.921999999999915,668.7219999999999
W2_PV2,风电场景2,光伏场景2,20,20:00-21:00,1.86,2.3280000000000003,0.0,2.3280000000000003,115.0,0.0,0,0.0,0.0,0.0,0.0,1.86,0.46800000000000147,0.0,2.3902340399999957,0.0,0.0,0.0,349.20000000000005,0.0,0.0,0.0,0.0,4.680000000000015,353.88000000000005
W2_PV2,风电场景2,光伏场景2,21,21:00-22:00,1.6302,1.492,0.0,1.492,115.0,0.0,0,0.0,0.0,0.0,0.0,1.6302,0.0,0.13819999999999993,2.23189801636444,0.0,0.0,0.0,223.79999999999998,0.0,0.0,0.0,0.0,1.3819999999999995,225.182
W2_PV2,风电场景2,光伏场景2,22,22:00-23:00,1.56,2.124,0.0,2.124,115.0,0.0,0,0.0,0.0,0.0,0.0,1.56,0.5640000000000024,0.0,2.735034220331713,0.0,0.0,0.0,318.59999999999997,0.0,0.0,0.0,0.0,5.640000000000024,324.24
W2_PV2,风电场景2,光伏场景2,23,23:00-24:00,1.4802,3.696,0.0,3.696,115.0,0.10757087479123344,1,2.151417495824669,2.151417495824669,0.16135631218685015,4.464191303836188,5.944391303836188,0.0,2.248391303836187,0.23135159207306408,0.0,0.0,0.3227126243737003,554.4,0.0,215.1417495824669,322.71262437370035,0.3227126243737003,22.48391303836187,1115.0609996189028
W2_PV3,风电场景2,光伏场景3,0,0:00-1:00,1.3698,5.312,0.0,5.312,115.0,0.09999999999999999,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,5.519799999999999,0.0,0.2077999999999992,0.23913278183521672,0.0,0.0,0.3,796.8,0.0,200.0,299.99999999999994,0.3,2.0779999999999923,1299.1779999999999
W2_PV3,风电场景2,光伏场景3,1,1:00-2:00,1.0998,8.5,0.0,8.5,115.0,0.17831807228915664,1,3.5663614457831327,3.5663614457831327,0.26747710843373496,7.400200000000001,8.5,0.0,0.0,0.2386545162715463,0.0,0.0,0.5349542168674699,1275.0,0.0,356.6361445783133,534.9542168674699,0.5349542168674699,0.0,2167.1253156626503
W2_PV3,风电场景2,光伏场景3,2,2:00-3:00,0.7998000000000001,9.38,0.0,9.38,115.0,0.2067518072289157,1,4.135036144578314,4.135036144578314,0.31012771084337354,8.580200000000001,9.38,0.0,0.0,0.2381772072390032,0.0,0.0,0.6202554216867471,1407.0,0.0,413.5036144578314,620.255421686747,0.6202554216867472,0.0,2441.379291566265
W2_PV3,风电场景2,光伏场景3,3,3:00-4:00,0.99,10.304,0.0,10.304,115.0,0.22443373493975904,1,4.488674698795181,4.488674698795181,0.33665060240963857,9.314,10.304,0.0,0.0,0.2377008528245252,0.0,0.0,0.6733012048192771,1545.6,0.0,448.8674698795181,673.3012048192771,0.6733012048192771,0.0,2668.4419759036145
W2_PV3,风电场景2,光伏场景3,4,4:00-5:00,1.1802,9.9,0.0,9.9,115.0,0.21011566265060244,1,4.202313253012049,4.202313253012049,0.31517349397590366,8.719800000000001,9.9,0.0,0.0,0.23722545111887614,0.0,0.0,0.6303469879518073,1485.0,0.0,420.23132530120495,630.3469879518074,0.6303469879518073,0.0,2536.208660240964
W2_PV3,风电场景2,光伏场景3,5,5:00-6:00,1.6302,9.62,0.0,9.62,115.0,0.19252530120481925,1,3.850506024096385,3.850506024096385,0.2887879518072289,7.989799999999999,9.62,0.0,0.0,0.2367510002166384,0.0,0.0,0.5775759036144578,1443.0,0.0,385.05060240963854,577.5759036144577,0.5775759036144578,0.0,2406.204081927711
W2_PV3,风电场景2,光伏场景3,6,6:00-7:00,2.5002,9.14,0.0,9.14,115.0,0.1599951807228916,1,3.199903614457832,3.199903614457832,0.2399927710843374,6.639800000000001,9.14,0.0,0.0,0.2362774982162051,0.0,0.0,0.4799855421686748,1371.0,0.0,319.99036144578326,479.9855421686748,0.4799855421686748,0.0,2171.4558891566267
W2_PV3,风电场景2,光伏场景3,7,7:00-8:00,3.3702,7.640000000000001,1.28,8.92,115.0,0.1337301204819277,1,2.674602409638554,2.674602409638554,0.20059518072289156,5.549799999999999,8.92,0.0,0.0,0.2358049432197727,0.0,0.0,0.40119036144578313,1146.0,153.6,267.4602409638554,401.1903614457831,0.40119036144578313,0.0,1968.6517927710843
W2_PV3,风电场景2,光伏场景3,8,8:00-9:00,4.0098,4.748,3.2,7.948,115.0,0.09999999999999999,1,1.9999999999999998,1.9999999999999998,0.15,4.1499999999999995,8.1598,0.0,0.2117999999999998,0.0,0.0,0.0,0.3,712.1999999999999,384.0,200.0,299.99999999999994,0.3,2.1179999999999977,1598.6179999999997
W2_PV3,风电场景2,光伏场景3,9,9:00-10:00,4.199999999999999,4.859999999999999,5.12,9.98,115.0,0.13927710843373498,1,2.7855421686746995,2.7855421686746995,0.20891566265060246,5.780000000000001,9.98,0.0,0.0,0.0,0.0,0.0,0.4178313253012049,728.9999999999999,614.4,278.55421686746996,417.8313253012049,0.4178313253012049,0.0,2040.203373493976
W2_PV3,风电场景2,光伏场景3,10,10:00-11:00,4.1202,5.335999999999999,7.68,13.015999999999998,115.0,0.21435662650602405,1,4.287132530120481,4.287132530120481,0.3215349397590361,8.895799999999998,13.015999999999998,0.0,0.0,0.0,0.0,0.0,0.6430698795180722,800.3999999999999,921.5999999999999,428.7132530120481,643.0698795180721,0.6430698795180722,0.0,2794.426202409638
