scenario_id,wind_scenario,pv_scenario,hour,time,base_load_mw,wind_power_mw,pv_power_mw,renewable_power_mw,production_ton,power_ratio,on_status,grid_mode_purchase,alk_power_mw,pem_power_mw,ammonia_power_mw,hydrogen_ammonia_load_mw,total_load_mw,grid_purchase_mw,grid_export_mw,renewable_self_used_mw,hourly_ammonia_output_ton,tou_price_yuan_per_kwh,grid_purchase_cost_yuan,wind_generation_cost_yuan,pv_generation_cost_yuan,alk_om_cost_yuan,pem_om_cost_yuan,ammonia_om_cost_yuan,grid_export_revenue_yuan,hourly_net_cost_yuan
W1_PV4,风电场景1,光伏场景4,5,5:00-6:00,1.6302,18.724,0.0,18.724,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,1.6302,0.0,17.09380000000001,1.6301999999999914,0.0,0.3424,0.0,2808.6,0.0,0.0,0.0,0.0,6459.747020000004,-3651.1470200000044
W1_PV4,风电场景1,光伏场景4,6,6:00-7:00,2.5002,9.628,0.0,9.628,15.247897485631457,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.00019999999999,34.37219999999999,0.0,9.628,2.999999999999999,0.3424,11769.041279999996,1444.2,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,18216.241279999995
W1_PV4,风电场景1,光伏场景4,7,7:00-8:00,3.3702,22.804,0.0,22.804,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,3.3702,0.0,19.43379999999999,3.3702000000000076,0.0,0.6074,0.0,3420.6,0.0,0.0,0.0,0.0,7344.033019999997,-3923.433019999997
W1_PV4,风电场景1,光伏场景4,8,8:00-9:00,4.0098,17.852,0.0,17.852,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,4.0098,0.0,13.842199999999991,4.009800000000009,0.0,0.6074,0.0,2677.7999999999997,0.0,0.0,0.0,0.0,5230.967379999997,-2553.1673799999976
W1_PV4,风电场景1,光伏场景4,9,9:00-10:00,4.199999999999999,14.328,0.0,14.328,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,4.199999999999999,0.0,10.127999999999986,4.2000000000000135,0.0,0.6074,0.0,2149.2,0.0,0.0,0.0,0.0,3827.3711999999946,-1678.1711999999948
W1_PV4,风电场景1,光伏场景4,10,10:00-11:00,4.1202,11.904,0.0,11.904,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,4.1202,0.0,7.783799999999985,4.120200000000015,0.0,0.8024,0.0,1785.6,0.0,0.0,0.0,0.0,2941.4980199999945,-1155.8980199999946
W1_PV4,风电场景1,光伏场景4,11,11:00-12:00,3.9,7.736,1.28,9.016,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,3.9,0.0,5.1159999999999854,3.9000000000000146,0.0,0.8024,0.0,1160.3999999999999,153.6,0.0,0.0,0.0,1933.3363999999947,-619.3363999999949
W1_PV4,风电场景1,光伏场景4,12,12:00-13:00,3.2598000000000003,8.556000000000001,5.12,13.676000000000002,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,3.2598000000000003,0.0,10.416199999999998,3.259800000000004,0.0,0.8024,0.0,1283.4000000000003,614.4,0.0,0.0,0.0,3936.2819799999997,-2038.4819799999996
W1_PV4,风电场景1,光伏场景4,13,13:00-14:00,2.6898,14.52,7.68,22.2,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,2.6898,0.0,19.510199999999994,2.6898000000000053,0.0,0.8024,0.0,2178.0,921.5999999999999,0.0,0.0,0.0,7372.904579999998,-4273.304579999998
W1_PV4,风电场景1,光伏场景4,14,14:00-15:00,3.63,6.707999999999999,5.12,11.828,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,3.63,0.0,8.197999999999997,3.6300000000000026,0.0,0.8024,0.0,1006.1999999999998,614.4,0.0,0.0,0.0,3098.024199999999,-1477.424199999999
W1_PV4,风电场景1,光伏场景4,15,15:00-16:00,3.8202,11.175999999999998,1.28,12.455999999999998,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,3.8202,0.0,8.635799999999989,3.8202000000000087,0.0,0.6074,0.0,1676.3999999999996,153.6,0.0,0.0,0.0,3263.4688199999955,-1433.468819999996
W1_PV4,风电场景1,光伏场景4,16,16:00-17:00,3.75,10.108,0.0,10.108,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,3.75,0.0,6.357999999999997,3.7500000000000036,0.0,0.6074,0.0,1516.2,0.0,0.0,0.0,0.0,2402.688199999999,-886.4881999999991
W1_PV4,风电场景1,光伏场景4,17,17:00-18:00,3.1398,6.384,0.0,6.384,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,3.1398,0.0,3.2441999999999958,3.1398000000000046,0.0,0.6074,0.0,957.5999999999999,0.0,0.0,0.0,0.0,1225.9831799999984,-268.38317999999845
W1_PV4,风电场景1,光伏场景4,18,18:00-19:00,2.61,6.428000000000001,0.0,6.428000000000001,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,2.61,0.0,3.817999999999997,2.610000000000004,0.0,0.8024,0.0,964.2,0.0,0.0,0.0,0.0,1442.822199999999,-478.6221999999989
W1_PV4,风电场景1,光伏场景4,19,19:00-20:00,2.1198,5.736,0.0,5.736,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,2.1198,0.0,3.616199999999995,2.1198000000000046,0.0,0.8024,0.0,860.4,0.0,0.0,0.0,0.0,1366.5619799999984,-506.1619799999984
W1_PV4,风电场景1,光伏场景4,20,20:00-21:00,1.86,3.752,0.0,3.752,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,1.86,0.0,1.8919999999999957,1.860000000000004,0.0,0.8024,0.0,562.8,0.0,0.0,0.0,0.0,714.9867999999984,-152.18679999999847
W1_PV4,风电场景1,光伏场景4,21,21:00-22:00,1.6302,3.692,0.0,3.692,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,1.6302,0.0,2.061799999999996,1.6302000000000043,0.0,0.6074,0.0,553.8,0.0,0.0,0.0,0.0,779.1542199999984,-225.35421999999846
W1_PV4,风电场景1,光伏场景4,22,22:00-23:00,1.56,4.88,0.0,4.88,15.247897485631457,0.0,0,0,0.0,0.0,0.0,0.0,1.56,0.0,3.319999999999996,1.560000000000004,0.0,0.6074,0.0,732.0,0.0,0.0,0.0,0.0,1254.6279999999986,-522.6279999999986
W1_PV4,风电场景1,光伏场景4,23,23:00-24:00,1.4802,3.192,0.0,3.192,15.247897485631457,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.980199999999996,39.788199999999996,0.0,3.192,2.9999999999999996,0.3424,13623.479679999999,478.79999999999995,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,19105.279679999996
W2_PV1,风电场景2,光伏场景1,0,0:00-1:00,1.3698,5.312,0.0,5.312,41.94770508229752,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.86979999999999,37.55779999999999,0.0,5.312,2.9999999999999996,0.3424,12859.790719999997,796.8,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,18659.590719999997
W2_PV1,风电场景2,光伏场景1,1,1:00-2:00,1.0998,8.5,0.0,8.5,41.94770508229752,0.9999999999999997,1,1,19.999999999999993,19.999999999999993,1.4999999999999996,41.499999999999986,42.59979999999999,34.09979999999999,0.0,8.5,2.999999999999999,0.3424,11675.771519999995,1275.0,0.0,1999.9999999999993,2999.9999999999986,2.999999999999999,0.0,17953.771519999995
W2_PV1,风电场景2,光伏场景1,2,2:00-3:00,0.7998000000000001,9.38,0.0,9.38,41.94770508229752,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.29979999999999,32.919799999999995,0.0,9.38,2.9999999999999996,0.3424,11271.739519999997,1407.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17681.739519999996
W2_PV1,风电场景2,光伏场景1,3,3:00-4:00,0.99,10.304,0.0,10.304,41.94770508229752,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.489999999999995,32.18599999999999,0.0,10.304,2.999999999999999,0.3424,11020.486399999996,1545.6,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17569.086399999997
W2_PV1,风电场景2,光伏场景1,4,4:00-5:00,1.1802,9.9,0.0,9.9,41.94770508229752,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.68019999999999,32.780199999999994,0.0,9.9,2.9999999999999996,0.3424,11223.94048,1485.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17711.940479999997
W2_PV1,风电场景2,光伏场景1,5,5:00-6:00,1.6302,9.62,0.0,9.62,41.94770508229752,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,43.130199999999995,33.5102,0.0,9.62,2.9999999999999996,0.3424,11473.892479999999,1443.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17919.89248
W2_PV1,风电场景2,光伏场景1,6,6:00-7:00,2.5002,9.14,14.08,23.22,41.94770508229752,0.9999999999999994,1,1,19.99999999999999,19.99999999999999,1.4999999999999991,41.49999999999998,44.00019999999998,20.78019999999998,0.0,23.22,2.9999999999999982,0.3424,7115.140479999993,1371.0,1689.6,1999.999999999999,2999.999999999998,2.9999999999999982,0.0,15178.740479999991
W2_PV1,风电场景2,光伏场景1,7,7:00-8:00,3.3702,7.640000000000001,25.6,33.24,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,3.3702,0.0,29.869799999999998,3.370200000000004,0.0,0.6074,0.0,1146.0,3072.0,0.0,0.0,0.0,11287.79742,-7069.797420000001
W2_PV1,风电场景2,光伏场景1,8,8:00-9:00,4.0098,4.748,37.12,41.868,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,4.0098,0.0,37.8582,4.009800000000006,0.0,0.6074,0.0,712.1999999999999,4454.4,0.0,0.0,0.0,14306.61378,-9140.013780000001
W2_PV1,风电场景2,光伏场景1,9,9:00-10:00,4.199999999999999,4.859999999999999,46.08,50.94,41.94770508229752,0.9825683607658385,1,0,19.65136721531677,19.65136721531677,1.4738525411487577,40.7765869717823,44.9765869717823,0.0,5.963413028217696,44.976586971782304,2.9477050822975155,0.6074,0.0,728.9999999999999,5529.599999999999,1965.1367215316773,2947.7050822975157,2.947705082297516,2253.573783363467,8920.815725548024
W2_PV1,风电场景2,光伏场景1,10,10:00-11:00,4.1202,5.335999999999999,52.48,57.816,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,4.1202,0.0,53.6958,4.120200000000004,0.0,0.8024,0.0,800.3999999999999,6297.599999999999,0.0,0.0,0.0,20291.642819999997,-13193.642819999997
W2_PV1,风电场景2,光伏场景1,11,11:00-12:00,3.9,4.292,55.04,59.332,41.94770508229752,1.0,1,0,20.0,20.0,1.5,41.5,45.4,0.0,13.932000000000004,45.4,3.0,0.8024,0.0,643.8,6604.8,2000.0,3000.0,3.0,5264.902800000002,6986.697199999999
W2_PV1,风电场景2,光伏场景1,12,12:00-13:00,3.2598000000000003,4.168,56.32,60.488,41.94770508229752,1.0,1,0,20.0,20.0,1.5,41.5,44.7598,0.0,15.728200000000001,44.7598,3.0,0.8024,0.0,625.1999999999999,6758.4,2000.0,3000.0,3.0,5943.686780000001,6442.913219999998
W2_PV1,风电场景2,光伏场景1,13,13:00-14:00,2.6898,6.787999999999999,56.32,63.108,41.94770508229752,0.9999999999999999,1,0,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,44.18979999999999,0.0,18.918200000000002,44.18979999999999,2.9999999999999996,0.8024,0.0,1018.1999999999998,6758.4,1999.9999999999998,2999.9999999999995,2.9999999999999996,7149.18778,5630.412219999998
W2_PV1,风电场景2,光伏场景1,14,14:00-15:00,3.63,8.364,52.48,60.844,41.94770508229752,1.0,1,0,20.0,20.0,1.5,41.5,45.13,0.0,15.713999999999999,45.13,3.0,0.8024,0.0,1254.6,6297.599999999999,2000.0,3000.0,3.0,5938.320599999999,6616.8794
W2_PV1,风电场景2,光伏场景1,15,15:00-16:00,3.8202,8.404,44.8,53.20399999999999,41.94770508229752,1.0,1,0,20.0,20.0,1.5,41.5,45.3202,0.0,7.883799999999994,45.3202,3.0,0.6074,0.0,1260.6,5376.0,2000.0,3000.0,3.0,2979.2880199999977,8660.311980000002
W2_PV1,风电场景2,光伏场景1,16,16:00-17:00,3.75,5.896,33.28,39.176,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,3.75,0.0,35.42599999999999,3.750000000000014,0.0,0.6074,0.0,884.4,3993.6,0.0,0.0,0.0,13387.485399999994,-8509.485399999994
W2_PV1,风电场景2,光伏场景1,17,17:00-18:00,3.1398,6.6080000000000005,24.32,30.928,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,3.1398,0.0,27.78819999999999,3.1398000000000117,0.0,0.6074,0.0,991.2,2918.4,0.0,0.0,0.0,10501.160779999997,-6591.560779999996
W2_PV1,风电场景2,光伏场景1,18,18:00-19:00,2.61,6.252,11.52,17.772,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,2.61,0.0,15.161999999999995,2.610000000000003,0.0,0.8024,0.0,937.8,1382.3999999999999,0.0,0.0,0.0,5729.719799999999,-3409.519799999999
W2_PV1,风电场景2,光伏场景1,19,19:00-20:00,2.1198,4.312,0.0,4.312,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,2.1198,0.0,2.192199999999996,2.119800000000004,0.0,0.8024,0.0,646.8,0.0,0.0,0.0,0.0,828.4323799999986,-181.63237999999865
W2_PV1,风电场景2,光伏场景1,20,20:00-21:00,1.86,2.3280000000000003,0.0,2.3280000000000003,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,1.86,0.0,0.46799999999999614,1.860000000000004,0.0,0.8024,0.0,349.20000000000005,0.0,0.0,0.0,0.0,176.85719999999856,172.3428000000015
W2_PV1,风电场景2,光伏场景1,21,21:00-22:00,1.6302,1.492,0.0,1.492,41.94770508229752,0.0,0,1,0.0,0.0,0.0,0.0,1.6302,0.1382000000000001,0.0,1.492,0.0,0.6074,83.94268000000007,223.79999999999998,0.0,0.0,0.0,0.0,0.0,307.74268000000006
W2_PV1,风电场景2,光伏场景1,22,22:00-23:00,1.56,2.124,0.0,2.124,41.94770508229752,0.0,0,0,0.0,0.0,0.0,0.0,1.56,0.0,0.5639999999999961,1.560000000000004,0.0,0.6074,0.0,318.59999999999997,0.0,0.0,0.0,0.0,213.1355999999985,105.46440000000146
W2_PV1,风电场景2,光伏场景1,23,23:00-24:00,1.4802,3.696,0.0,3.696,41.94770508229752,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.980199999999996,39.28419999999999,0.0,3.696,2.999999999999999,0.3424,13450.910079999996,554.4,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,19008.310079999996
W2_PV2,风电场景2,光伏场景2,0,0:00-1:00,1.3698,5.312,0.0,5.312,24.505604190638763,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.86979999999999,37.55779999999999,0.0,5.312,2.9999999999999996,0.3424,12859.790719999997,796.8,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,18659.590719999997
W2_PV2,风电场景2,光伏场景2,1,1:00-2:00,1.0998,8.5,0.0,8.5,24.505604190638763,0.9999999999999997,1,1,19.999999999999993,19.999999999999993,1.4999999999999996,41.499999999999986,42.59979999999999,34.09979999999999,0.0,8.5,2.999999999999999,0.3424,11675.771519999995,1275.0,0.0,1999.9999999999993,2999.9999999999986,2.999999999999999,0.0,17953.771519999995
W2_PV2,风电场景2,光伏场景2,2,2:00-3:00,0.7998000000000001,9.38,0.0,9.38,24.505604190638763,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.29979999999999,32.919799999999995,0.0,9.38,2.9999999999999996,0.3424,11271.739519999997,1407.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17681.739519999996
W2_PV2,风电场景2,光伏场景2,3,3:00-4:00,0.99,10.304,0.0,10.304,24.505604190638763,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.489999999999995,32.18599999999999,0.0,10.304,2.999999999999999,0.3424,11020.486399999996,1545.6,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,17569.086399999997
W2_PV2,风电场景2,光伏场景2,4,4:00-5:00,1.1802,9.9,0.0,9.9,24.505604190638763,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.68019999999999,32.780199999999994,0.0,9.9,2.9999999999999996,0.3424,11223.94048,1485.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17711.940479999997
W2_PV2,风电场景2,光伏场景2,5,5:00-6:00,1.6302,9.62,0.0,9.62,24.505604190638763,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,43.130199999999995,33.5102,0.0,9.62,2.9999999999999996,0.3424,11473.892479999999,1443.0,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,17919.89248
W2_PV2,风电场景2,光伏场景2,6,6:00-7:00,2.5002,9.14,0.0,9.14,24.505604190638763,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.00019999999999,34.86019999999999,0.0,9.14,2.999999999999999,0.3424,11936.132479999997,1371.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,18310.132479999997
W2_PV2,风电场景2,光伏场景2,7,7:00-8:00,3.3702,7.640000000000001,3.2,10.84,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,3.3702,0.0,7.469799999999992,3.3702000000000076,0.0,0.6074,0.0,1146.0,384.0,0.0,0.0,0.0,2822.837419999997,-1292.837419999997
W2_PV2,风电场景2,光伏场景2,8,8:00-9:00,4.0098,4.748,10.88,15.628,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,4.0098,0.0,11.618199999999995,4.009800000000006,0.0,0.6074,0.0,712.1999999999999,1305.6,0.0,0.0,0.0,4390.517779999998,-2372.7177799999986
W2_PV2,风电场景2,光伏场景2,9,9:00-10:00,4.199999999999999,4.859999999999999,17.92,22.78,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,4.199999999999999,0.0,18.579999999999984,4.200000000000017,0.0,0.6074,0.0,728.9999999999999,2150.4,0.0,0.0,0.0,7021.381999999995,-4141.9819999999945
W2_PV2,风电场景2,光伏场景2,10,10:00-11:00,4.1202,5.335999999999999,24.96,30.296,24.505604190638763,0.1685347302129204,1,0,3.370694604258408,3.370694604258408,0.2528020953193806,6.994191303836197,11.114391303836197,0.0,19.181608696163803,11.114391303836197,0.5056041906387612,0.8024,0.0,800.3999999999999,2995.2,337.0694604258408,505.6041906387612,0.5056041906387612,7248.729926280302,-2609.9506710250616
W2_PV2,风电场景2,光伏场景2,11,11:00-12:00,3.9,4.292,31.36,35.652,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,3.9,0.0,31.752,3.900000000000002,0.0,0.8024,0.0,643.8,3763.2,0.0,0.0,0.0,11999.0808,-7592.0808
W2_PV2,风电场景2,光伏场景2,12,12:00-13:00,3.2598000000000003,4.168,35.84,40.008,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,3.2598000000000003,0.0,36.7482,3.2598000000000056,0.0,0.8024,0.0,625.1999999999999,4300.8,0.0,0.0,0.0,13887.144779999999,-8961.144779999999
W2_PV2,风电场景2,光伏场景2,13,13:00-14:00,2.6898,6.787999999999999,37.12,43.908,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,2.6898,0.0,41.218199999999996,2.6898000000000053,0.0,0.8024,0.0,1018.1999999999998,4454.4,0.0,0.0,0.0,15576.35778,-10103.75778
W2_PV2,风电场景2,光伏场景2,14,14:00-15:00,3.63,8.364,32.0,40.364,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,3.63,0.0,36.73399999999998,3.6300000000000168,0.0,0.8024,0.0,1254.6,3840.0,0.0,0.0,0.0,13881.778599999992,-8787.178599999992
W2_PV2,风电场景2,光伏场景2,15,15:00-16:00,3.8202,8.404,25.6,34.004000000000005,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,3.8202,0.0,30.18379999999999,3.820200000000014,0.0,0.6074,0.0,1260.6,3072.0,0.0,0.0,0.0,11406.458019999998,-7073.858019999998
W2_PV2,风电场景2,光伏场景2,16,16:00-17:00,3.75,5.896,19.2,25.096,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,3.75,0.0,21.345999999999997,3.7500000000000036,0.0,0.6074,0.0,884.4,2304.0,0.0,0.0,0.0,8066.653399999999,-4878.2534
W2_PV2,风电场景2,光伏场景2,17,17:00-18:00,3.1398,6.6080000000000005,9.6,16.208,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,3.1398,0.0,13.06819999999999,3.139800000000008,0.0,0.6074,0.0,991.2,1152.0,0.0,0.0,0.0,4938.472779999996,-2795.2727799999966
W2_PV2,风电场景2,光伏场景2,18,18:00-19:00,2.61,6.252,3.2,9.452,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,2.61,0.0,6.8419999999999845,2.6100000000000154,0.0,0.8024,0.0,937.8,384.0,0.0,0.0,0.0,2585.5917999999942,-1263.7917999999943
W2_PV2,风电场景2,光伏场景2,19,19:00-20:00,2.1198,4.312,0.0,4.312,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,2.1198,0.0,2.192199999999996,2.119800000000004,0.0,0.8024,0.0,646.8,0.0,0.0,0.0,0.0,828.4323799999986,-181.63237999999865
W2_PV2,风电场景2,光伏场景2,20,20:00-21:00,1.86,2.3280000000000003,0.0,2.3280000000000003,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,1.86,0.0,0.46799999999999614,1.860000000000004,0.0,0.8024,0.0,349.20000000000005,0.0,0.0,0.0,0.0,176.85719999999856,172.3428000000015
W2_PV2,风电场景2,光伏场景2,21,21:00-22:00,1.6302,1.492,0.0,1.492,24.505604190638763,0.0,0,1,0.0,0.0,0.0,0.0,1.6302,0.1382000000000001,0.0,1.492,0.0,0.6074,83.94268000000007,223.79999999999998,0.0,0.0,0.0,0.0,0.0,307.74268000000006
W2_PV2,风电场景2,光伏场景2,22,22:00-23:00,1.56,2.124,0.0,2.124,24.505604190638763,0.0,0,0,0.0,0.0,0.0,0.0,1.56,0.0,0.5639999999999961,1.560000000000004,0.0,0.6074,0.0,318.59999999999997,0.0,0.0,0.0,0.0,213.1355999999985,105.46440000000146
W2_PV2,风电场景2,光伏场景2,23,23:00-24:00,1.4802,3.696,0.0,3.696,24.505604190638763,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,42.980199999999996,39.28419999999999,0.0,3.696,2.999999999999999,0.3424,13450.910079999996,554.4,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,19008.310079999996
W2_PV3,风电场景2,光伏场景3,0,0:00-1:00,1.3698,5.312,0.0,5.312,12.522675216764387,0.9999999999999999,1,1,19.999999999999996,19.999999999999996,1.4999999999999998,41.49999999999999,42.86979999999999,37.55779999999999,0.0,5.312,2.9999999999999996,0.3424,12859.790719999997,796.8,0.0,1999.9999999999998,2999.9999999999995,2.9999999999999996,0.0,18659.590719999997
W2_PV3,风电场景2,光伏场景3,1,1:00-2:00,1.0998,8.5,0.0,8.5,12.522675216764387,0.9999999999999637,1,1,19.999999999999275,19.999999999999275,1.4999999999999456,41.499999999998494,42.599799999998496,34.099799999998496,0.0,8.5,2.999999999999891,0.3424,11675.771519999485,1275.0,0.0,1999.9999999999277,2999.9999999998913,2.999999999999891,0.0,17953.771519999304
W2_PV3,风电场景2,光伏场景3,2,2:00-3:00,0.7998000000000001,9.38,0.0,9.38,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,0.7998000000000001,0.0,8.58019999999999,0.7998000000000101,0.0,0.3424,0.0,1407.0,0.0,0.0,0.0,0.0,3242.457579999996,-1835.4575799999961
W2_PV3,风电场景2,光伏场景3,3,3:00-4:00,0.99,10.304,0.0,10.304,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,0.99,0.0,9.313999999999913,0.9900000000000873,0.0,0.3424,0.0,1545.6,0.0,0.0,0.0,0.0,3519.7605999999673,-1974.1605999999674
W2_PV3,风电场景2,光伏场景3,4,4:00-5:00,1.1802,9.9,0.0,9.9,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,1.1802,0.0,8.719800000000035,1.1801999999999655,0.0,0.3424,0.0,1485.0,0.0,0.0,0.0,0.0,3295.2124200000135,-1810.2124200000135
W2_PV3,风电场景2,光伏场景3,5,5:00-6:00,1.6302,9.62,0.0,9.62,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,1.6302,0.0,7.989799999999812,1.6302000000001868,0.0,0.3424,0.0,1443.0,0.0,0.0,0.0,0.0,3019.345419999929,-1576.3454199999292
W2_PV3,风电场景2,光伏场景3,6,6:00-7:00,2.5002,9.14,0.0,9.14,12.522675216764387,0.9999999999999998,1,1,19.999999999999996,19.999999999999996,1.4999999999999996,41.49999999999999,44.00019999999999,34.86019999999999,0.0,9.14,2.999999999999999,0.3424,11936.132479999997,1371.0,0.0,1999.9999999999998,2999.9999999999995,2.999999999999999,0.0,18310.132479999997
W2_PV3,风电场景2,光伏场景3,7,7:00-8:00,3.3702,7.640000000000001,1.28,8.92,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,3.3702,0.0,5.549799999999995,3.370200000000005,0.0,0.6074,0.0,1146.0,153.6,0.0,0.0,0.0,2097.2694199999983,-797.6694199999984
W2_PV3,风电场景2,光伏场景3,8,8:00-9:00,4.0098,4.748,3.2,7.948,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,4.0098,0.0,3.938199999999996,4.009800000000004,0.0,0.6074,0.0,712.1999999999999,384.0,0.0,0.0,0.0,1488.2457799999986,-392.0457799999988
W2_PV3,风电场景2,光伏场景3,9,9:00-10:00,4.199999999999999,4.859999999999999,5.12,9.98,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,4.199999999999999,0.0,5.779999999999997,4.200000000000004,0.0,0.6074,0.0,728.9999999999999,614.4,0.0,0.0,0.0,2184.261999999999,-840.861999999999
W2_PV3,风电场景2,光伏场景3,10,10:00-11:00,4.1202,5.335999999999999,7.68,13.015999999999998,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,4.1202,0.0,8.895799999999994,4.120200000000004,0.0,0.8024,0.0,800.3999999999999,921.5999999999999,0.0,0.0,0.0,3361.7228199999977,-1639.722819999998
W2_PV3,风电场景2,光伏场景3,11,11:00-12:00,3.9,4.292,11.52,15.812,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,3.9,0.0,11.911999999999999,3.9000000000000004,0.0,0.8024,0.0,643.8,1382.3999999999999,0.0,0.0,0.0,4501.5448,-2475.3448
W2_PV3,风电场景2,光伏场景3,12,12:00-13:00,3.2598000000000003,4.168,14.08,18.248,12.522675216764387,0.0,0,0,0.0,0.0,0.0,0.0,3.2598000000000003,0.0,14.988199999999997,3.259800000000004,0.0,0.8024,0.0,625.1999999999999,1689.6,0.0,0.0,0.0,5664.040779999999,-3349.2407799999996
